gfp_track_id,onset_frame,gfp_x,gfp_y,gfp_r,bf_track_id,bf_x,bf_y,bf_r,dist_um_onset,dist_norm_onset,match_tier,is_ambiguous,dist_norm_check1,dist_norm_check2,dist_norm_check3,temporally_consistent,bf_earliest_frame
4611,147,2522.675538,2349.171234,0.229392546,17790.0,2536.725155233963,2325.995248788589,6.576808716245768,27.10199319128417,4.120842548505009,unmatched,False,,,,False,115.0
4612,144,2137.10032,1367.273927,11.30907579,20370.0,2142.112339050969,1361.6389261480067,17.798260036829053,7.541456727266864,0.4237187630510906,confident,False,0.10502374336438382,0.13671395358410682,0.4190008364560442,True,137.0
4613,145,141.2421306,1369.789014,11.79198179,16776.0,143.63513671457412,1368.0743151813956,14.955004223378705,2.943920906361493,0.19685189401413544,confident,False,0.29816866157689487,,,False,109.0
4617,146,476.6050463,736.5515985,10.81130258,15057.0,481.4723458093573,721.5731824873984,21.21819053528529,15.749398425347804,0.742259260946732,plausible,False,,,,False,94.0
4624,145,1828.209838,814.3621912,11.58886512,16084.0,1829.186069340465,816.3226216968635,20.039050634333638,2.1900491691144484,0.1092890680840018,confident,False,0.12551343112665425,,,False,103.0
4626,147,2228.713292,1972.642829,14.38786916,10123.0,2228.3700889325137,1970.1300539859787,12.938329343004886,2.5361046146838895,0.1960148445328481,confident,True,,,,False,54.0
4627,147,557.8631592,1981.238025,6.965379165,19138.0,559.5121912963336,1983.3450014361763,14.35812274241638,2.6755665862280593,0.18634515348750796,confident,False,3.251894024566122,,,False,129.0
4629,145,785.7155387,861.7313832,9.292521884,13730.0,812.5000903661171,854.9504719199072,2.11800263380103,27.629566875783354,13.045105060232393,unmatched,False,,,,False,83.0
4632,146,751.4907921,40.32377796,1.642200715,17292.0,759.7375032810668,25.448373847785252,19.139161955376974,17.00840653340656,0.8886703907444705,plausible,False,,,,False,112.0
4637,148,943.2384276,57.8174759,14.37048642,9068.0,940.6978802234978,52.54106905902885,22.230374724917947,5.856180506413667,0.26343147962546465,confident,False,,,,False,45.0
4639,143,1319.776629,1489.74645,6.453640384,12031.0,1322.577268351585,1500.55231750616,17.267027754889103,11.162900758240696,0.6464865242994676,plausible,False,,,,False,71.0
4647,147,1072.283356,2554.224008,8.570812832,13534.0,1074.370938697538,2551.338525306397,12.098690034708614,3.5614620444619156,0.2943675748568502,confident,False,1.4539364134283972,,,False,77.0
4649,145,921.8965224,119.9176091,10.32330176,19213.0,927.8208349793156,122.70084719457316,20.26264756501864,6.545524717585305,0.32303403079889104,confident,False,5.310567056653076,,2.4838500593014126,False,129.0
4655,143,1950.698177,2370.693865,9.105179371,18413.0,1956.5786886945727,2365.902128961713,11.137947147141938,7.585588444585338,0.6810580391856002,plausible,False,,,,False,121.0
4659,144,89.15899278,732.7164819,8.230206883,15482.0,85.51279319577485,742.5597607301839,27.991765854276437,10.496899996510958,0.3749995641988873,confident,False,,,,False,96.0
4660,150,1200.235746,1390.833296,8.085883889,9933.0,1197.305200601838,1386.7272519493551,9.635169632440586,5.044570752455115,0.5235580633132378,plausible,False,,,,False,53.0
4663,145,1224.581787,2437.447603,4.320564611,5809.0,1210.2497616761343,2431.7928244333707,17.319896799981002,15.407253828036342,0.8895696092169119,plausible,True,,,,False,23.0
4664,150,713.1469561,728.5698318,5.597836182,20726.0,709.9108905532204,732.8457498054761,17.21934502543938,5.36242435961655,0.3114186022577661,confident,False,2.5762068340193593,,,False,136.0
4668,150,1277.805887,808.2374841,15.54293205,21635.0,1283.32493831263,808.6245190481045,18.743982043617027,5.532605484082197,0.29516702860725585,confident,False,0.22930207925325996,,,False,147.0
4669,149,1788.893513,2501.453689,10.45310396,4798.0,1803.8088051387967,2502.526287115887,12.73076965415616,14.95380909012339,1.1746194060813504,marginal,False,,,,False,12.0
4674,149,245.8183472,1470.378707,6.902772009,14969.0,246.5299740795232,1467.0616357294289,17.06625044685066,3.392546923729841,0.19878689430318822,confident,False,3.2003277542714534,3.0242285403512774,4.413849769619689,False,93.0
4676,146,1427.587387,903.0090719,10.40011263,15550.0,1425.2862915863743,894.5520011132677,15.08942704299572,8.76453572041383,0.5808395305825872,plausible,False,,,,False,98.0
4681,149,508.7999344,2571.78186,12.1966962,18510.0,520.479761226285,2566.20337452268,19.64355759260937,12.943641485790513,0.6589255242981235,plausible,False,,,,False,123.0
4684,146,1485.062158,176.6342414,5.642310595,16362.0,1470.686983494026,175.4466055866662,17.82374179452772,14.424150612854717,0.809266133853176,plausible,False,,,,False,106.0
4685,145,2141.506288,1564.020461,1.867120053,18697.0,2135.689285492703,1558.706111102838,13.264662414837131,7.879075643713868,0.5939899107346118,plausible,False,,,,False,124.0
4688,150,1553.932736,249.3515937,1.404736723,20987.0,1543.1152290304788,225.3358596622544,25.26574324011652,26.339588804827095,1.0425020374229697,marginal,False,,,,False,141.0
4698,150,1752.136431,2647.11842,16.11676507,20205.0,1756.284971990245,2630.5138422773966,23.535105106314887,17.114975714084785,0.7272105068905145,plausible,False,,,,False,134.0
4700,150,1806.036325,2121.175874,2.077237854,20626.0,1818.6984935815296,2122.6964370711203,12.663424316861397,12.753141779198188,1.007084771077072,marginal,False,,,,False,137.0
4702,149,613.6889834,2149.137588,11.78751852,2268.0,613.734798405807,2145.007582848395,19.394186782303603,4.130259261479974,0.21296377661210655,confident,False,0.4537128830729902,0.4583738489867111,0.17436061141587697,True,0.0
4703,144,1208.635171,348.0329882,12.88637002,18118.0,1228.5387218295898,356.45340849394137,0.1622050249770491,21.611450982122626,133.23539751731178,unmatched,False,,,,False,117.0
4707,150,1614.04358,1155.514558,15.37871308,3046.0,1584.5835572909589,1158.92739141178,21.28473596571985,29.65704587300936,1.3933480744498565,marginal,False,,,,False,0.0
4717,150,288.7875624,1331.731476,20.74322609,14861.0,290.29978030850594,1323.7139080817724,16.990927975751365,8.15893365129277,0.4801935281543661,confident,False,0.5880772256065785,0.252534735773419,0.32844697842898174,True,91.0
4718,145,1216.786964,2435.695399,4.280799276,5809.0,1210.2497616761343,2431.7928244333707,17.319896799981002,7.613481626119348,0.4395800802997682,confident,True,,,,False,23.0
4735,143,198.8366525,8.392654482,8.803265858,19485.0,206.22163542096123,13.034233815107848,12.072565977160366,8.72251290904306,0.7225069571410795,plausible,False,,,,False,130.0
4742,146,54.63871757,543.9994986,12.31690589,18071.0,66.88312441980425,534.5138128104244,27.723538890409564,15.48882610148654,0.5586886350517324,plausible,False,,,,False,118.0
4762,145,1224.62684,341.3190574,2.108665325,21424.0,1236.010138451436,338.98288089543115,20.744177355948864,11.620550946274731,0.5601837444251446,plausible,False,,,,False,144.0
4764,151,198.230808,254.2051417,12.60928908,21255.0,199.6642541290416,249.70670344548105,22.831185562115817,4.72130432556343,0.20679190367571507,confident,False,0.3531749360199059,0.42548133727580695,,True,143.0
4769,151,2092.570239,1127.87113,2.064532916,8813.0,2097.366251190901,1136.87074898244,17.94401107400147,10.19778773873855,0.5683114938283678,plausible,False,,,,False,46.0
4778,151,2488.830873,747.674901,9.534979262,13646.0,2489.696633625857,746.9885996948462,8.257335123159692,1.104785473628334,0.13379443333112354,confident,False,4.230511256927568,,2.9282893733799003,False,82.0
4781,151,80.56004469,2627.120924,11.90025653,19259.0,69.11410282100401,2620.88464589244,17.884529217833425,13.034598187257865,0.7288197541292009,plausible,False,,,,False,126.0
4783,151,2030.029405,237.4274555,15.94814455,18637.0,2031.1060877139496,234.88799589089376,14.450364914741826,2.758278588685325,0.1908795109991591,confident,False,2.606951836841849,3.4501684671237016,3.854132208835355,False,121.0
4787,147,1212.217624,349.4571604,12.60563701,21424.0,1220.726629627307,346.78544885919985,15.78480763614705,8.918588415370877,0.5650109029486935,plausible,False,,,,False,144.0
4808,152,2285.733478,1562.553224,14.09131357,21136.0,2282.6702639608457,1557.7570136730808,19.56672701461664,5.690950162294461,0.29084834464360015,confident,False,1.4374513863902925,,,False,141.0
4816,152,901.3854924,1309.284806,10.49517905,20109.0,899.8328678887815,1291.697683103413,20.958684453431463,17.655524196479846,0.842396584370981,plausible,False,,,,False,134.0
4818,152,2250.377984,1373.223945,16.06280254,14691.0,2242.423612282054,1356.4008074776627,28.031919321312312,18.608868464329966,0.663845677173517,plausible,False,,,,False,91.0
4820,152,1023.022217,1934.062131,0.678552303,11436.0,1011.716202767077,1937.8814602516968,22.128950947083297,11.933701595394623,0.5392800419654572,plausible,False,,,,False,64.0
