dataset,model_type,features,y_true,oof_prob
A2,Network,GFP+BF (512),1,0.521366
A2,Network,GFP+BF (512),0,0.525172
A2,Network,GFP+BF (512),0,0.468903
A2,Network,GFP+BF (512),0,0.53488
A2,Network,GFP+BF (512),0,0.341116
A2,Network,GFP+BF (512),1,0.515175
A2,Network,GFP+BF (512),0,0.001117
A2,Network,GFP+BF (512),0,0.186722
A2,Network,GFP+BF (512),0,0.485656
A2,Network,GFP+BF (512),0,0.535972
A2,Network,GFP+BF (512),1,0.559608
A2,Network,GFP+BF (512),0,0.449216
A2,Network,GFP+BF (512),0,0.417534
A2,Network,GFP+BF (512),0,0.475679
A2,Network,GFP+BF (512),1,0.453304
A2,Network,GFP+BF (512),0,0.474798
A2,Network,GFP+BF (512),0,0.075568
A2,Network,GFP+BF (512),0,0.174304
A2,Network,GFP+BF (512),0,0.074239
A2,Network,GFP+BF (512),0,0.431657
A2,Network,GFP+BF (512),1,0.219324
A2,Network,GFP+BF (512),0,0.480846
A2,Network,GFP+BF (512),0,0.393378
A2,Network,GFP+BF (512),0,0.069079
A2,Network,GFP+BF (512),0,0.475796
A2,Network,GFP+BF (512),0,0.045407
A2,Network,GFP+BF (512),0,0.389246
A2,Network,GFP+BF (512),1,0.475313
A2,Network,GFP+BF (512),0,0.519268
A2,Network,GFP+BF (512),1,0.646318
A2,Network,GFP+BF (512),0,0.079891
A2,Network,GFP+BF (512),1,0.45146
A2,Network,GFP+BF (512),0,0.536177
A2,Network,GFP+BF (512),0,0.409641
A2,Network,GFP+BF (512),0,0.192174
A2,Network,GFP+BF (512),0,0.026988
A2,Network,GFP+BF (512),1,0.084214
A2,Network,GFP+BF (512),0,0.457648
A2,Network,GFP+BF (512),0,0.521451
A2,Network,GFP+BF (512),0,0.056751
A2,Network,GFP+BF (512),0,0.652943
A2,Network,GFP+BF (512),1,0.16805
A2,Network,GFP+BF (512),0,0.571887
A2,Network,GFP+BF (512),0,0.016455
A2,Network,GFP+BF (512),0,0.460533
A2,Network,GFP+BF (512),0,0.454852
A2,Network,GFP+BF (512),0,0.381657
A2,Network,GFP+BF (512),0,0.246867
A2,Network,GFP+BF (512),0,0.853319
A2,Network,GFP+BF (512),0,0.738779
A2,Network,GFP+BF (512),0,0.445442
A2,Network,GFP+BF (512),0,0.436997
A2,Network,GFP+BF (512),0,0.478068
A2,Network,GFP+BF (512),0,0.42585
A2,Network,GFP+BF (512),0,0.185731
A2,Network,GFP+BF (512),0,0.372617
A2,Network,GFP+BF (512),0,0.192159
A2,Network,GFP+BF (512),0,0.461238
A2,Network,GFP+BF (512),0,0.642114
A2,Network,GFP+BF (512),0,0.248648
A2,Network,GFP+BF (512),0,0.046161
A2,Network,GFP+BF (512),1,0.594249
A2,Network,GFP+BF (512),0,0.42153
A2,Network,GFP+BF (512),1,0.553611
A2,Network,GFP+BF (512),0,0.348817
A2,Network,GFP+BF (512),0,0.392114
A2,Network,GFP+BF (512),0,0.588657
A2,Network,GFP+BF (512),0,0.789152
A2,Network,GFP+BF (512),0,0.528048
A2,Network,GFP+BF (512),0,0.475496
A2,Network,GFP+BF (512),0,0.461493
A2,Network,GFP+BF (512),0,0.544549
A2,Network,GFP+BF (512),0,0.465582
A2,Network,GFP+BF (512),0,0.064199
A2,Network,GFP+BF (512),0,0.030509
A2,Network,GFP+BF (512),0,0.415885
A2,Network,GFP+BF (512),0,0.468261
A2,Network,GFP+BF (512),0,0.492413
A2,Network,GFP+BF (512),0,0.575271
A2,Network,GFP+BF (512),0,0.433653
A2,Network,GFP+BF (512),0,0.465308
A2,Network,GFP+BF (512),0,0.438987
A2,Network,GFP+BF (512),1,0.583439
A2,Network,GFP+BF (512),0,0.205398
A2,Network,GFP+BF (512),1,0.453712
A2,Network,GFP+BF (512),1,0.500638
A2,Network,GFP+BF (512),1,0.564237
A2,Network,GFP+BF (512),0,0.506524
A2,Network,GFP+BF (512),0,0.471587
A2,Network,GFP+BF (512),1,0.819091
A2,Network,GFP+BF (512),1,0.976646
A2,Network,GFP+BF (512),1,0.584064
A2,Network,GFP+BF (512),1,0.471018
A2,Network,GFP+BF (512),1,0.780978
A2,Network,GFP+BF (512),0,0.570237
A2,Network,GFP+BF (512),1,0.649722
A2,Network,GFP+BF (512),0,0.42792
A2,Network,GFP+BF (512),0,0.906502
A2,Network,GFP+BF (512),0,0.455018
A2,Network,GFP+BF (512),1,0.669499
A2,Network,GFP+BF (512),1,0.77478
A2,Network,GFP+BF (512),0,0.460393
A2,Network,GFP+BF (512),0,0.477426
A2,Network,GFP+BF (512),1,0.538944
A2,Network,GFP+BF (512),1,0.93731
A2,Network,GFP+BF (512),0,0.484954
A2,Network,GFP+BF (512),0,0.470966
A2,Network,GFP+BF (512),0,0.559692
A2,Network,GFP+BF (512),0,0.444527
A2,Network,GFP+BF (512),0,0.486256
A2,Network,GFP+BF (512),0,0.496092
A2,Network,GFP+BF (512),0,0.536922
A2,Network,GFP+BF (512),0,0.203041
A2,Network,GFP+BF (512),0,0.608863
A2,Network,GFP+BF (512),0,0.453799
A2,Network,GFP+BF (512),1,0.555773
A2,Network,GFP+BF (512),1,0.543405
A2,Network,GFP+BF (512),0,0.459748
A2,Network,GFP+BF (512),1,0.517517
A2,Network,GFP+BF (512),1,0.780303
A2,Network,GFP+BF (512),1,0.420286
A2,Network,GFP+BF (512),0,0.178566
A2,Network,GFP+BF (512),1,0.498923
A2,Network,GFP+BF (512),0,0.946101
A2,Network,GFP+BF (512),1,0.638126
A2,Network,GFP+BF (512),1,0.871963
A2,Network,GFP+BF (512),0,0.445833
A2,Network,GFP+BF (512),0,0.471501
A2,Network,GFP+BF (512),0,0.514198
A2,Network,GFP+BF (512),0,0.59874
A2,Network,GFP+BF (512),1,0.979332
A2,Network,GFP+BF (512),1,0.646474
A2,Network,GFP+BF (512),0,0.170737
A2,Network,GFP+BF (512),0,0.576012
A2,Network,GFP+BF (512),0,0.230332
A2,Network,GFP+BF (512),1,0.007708
A2,Network,GFP+BF (512),1,0.479327
A2,Network,GFP+BF (512),0,0.502871
A2,Network,GFP+BF (512),1,0.011354
A3,GLM,GFP (top-20),0,0.481967
A3,GLM,GFP (top-20),1,0.415199
A3,GLM,GFP (top-20),1,0.428254
A3,GLM,GFP (top-20),0,0.462593
A3,GLM,GFP (top-20),0,0.458166
A3,GLM,GFP (top-20),0,0.352453
A3,GLM,GFP (top-20),0,0.464048
A3,GLM,GFP (top-20),1,0.449701
A3,GLM,GFP (top-20),1,0.548045
A3,GLM,GFP (top-20),0,0.486205
A3,GLM,GFP (top-20),0,0.368186
A3,GLM,GFP (top-20),0,0.458591
A3,GLM,GFP (top-20),0,0.485165
A3,GLM,GFP (top-20),1,0.368055
A3,GLM,GFP (top-20),0,0.435198
A3,GLM,GFP (top-20),1,0.604345
A3,GLM,GFP (top-20),0,0.443125
A3,GLM,GFP (top-20),0,0.470857
A3,GLM,GFP (top-20),0,0.43874
A3,GLM,GFP (top-20),0,0.413559
A3,GLM,GFP (top-20),0,0.470134
A3,GLM,GFP (top-20),0,0.419282
A3,GLM,GFP (top-20),0,0.425736
A3,GLM,GFP (top-20),1,0.5146
A3,GLM,GFP (top-20),0,0.416998
A3,GLM,GFP (top-20),0,0.362512
A3,GLM,GFP (top-20),0,0.470474
A3,GLM,GFP (top-20),0,0.379509
A3,GLM,GFP (top-20),0,0.383945
A3,GLM,GFP (top-20),0,0.548866
A3,GLM,GFP (top-20),0,0.434992
A3,GLM,GFP (top-20),0,0.482057
A3,GLM,GFP (top-20),0,0.411913
A3,GLM,GFP (top-20),0,0.419666
A3,GLM,GFP (top-20),1,0.467094
A3,GLM,GFP (top-20),0,0.504512
A3,GLM,GFP (top-20),0,0.468436
A3,GLM,GFP (top-20),0,0.63017
A3,GLM,GFP (top-20),0,0.478947
A3,GLM,GFP (top-20),0,0.423321
A3,GLM,GFP (top-20),0,0.356689
A3,GLM,GFP (top-20),0,0.449726
A3,GLM,GFP (top-20),0,0.355459
A3,GLM,GFP (top-20),0,0.38866
A3,GLM,GFP (top-20),1,0.400088
A3,GLM,GFP (top-20),0,0.330305
A3,GLM,GFP (top-20),0,0.3846
A3,GLM,GFP (top-20),0,0.67403
A3,GLM,GFP (top-20),0,0.565778
A3,GLM,GFP (top-20),0,0.477868
A3,GLM,GFP (top-20),0,0.362306
A3,GLM,GFP (top-20),0,0.407847
A3,GLM,GFP (top-20),0,0.499298
A3,GLM,GFP (top-20),0,0.424687
A3,GLM,GFP (top-20),0,0.417668
A3,GLM,GFP (top-20),0,0.427657
A3,GLM,GFP (top-20),0,0.485786
A3,GLM,GFP (top-20),0,0.504049
A3,GLM,GFP (top-20),1,0.373239
A3,GLM,GFP (top-20),0,0.537156
A3,GLM,GFP (top-20),0,0.384375
A3,GLM,GFP (top-20),1,0.524761
A3,GLM,GFP (top-20),1,0.461751
A3,GLM,GFP (top-20),0,0.699351
A3,GLM,GFP (top-20),0,0.586379
A3,GLM,GFP (top-20),0,0.493177
A3,GLM,GFP (top-20),0,0.45754
A3,GLM,GFP (top-20),0,0.486494
A3,GLM,GFP (top-20),0,0.623652
A3,GLM,GFP (top-20),0,0.481726
A3,GLM,GFP (top-20),0,0.493079
A3,GLM,GFP (top-20),0,0.519442
A3,GLM,GFP (top-20),0,0.411377
A3,GLM,GFP (top-20),0,0.499308
A3,GLM,GFP (top-20),0,0.532675
A3,GLM,GFP (top-20),1,0.416386
A3,GLM,GFP (top-20),0,0.426701
A3,GLM,GFP (top-20),0,0.424426
A3,GLM,GFP (top-20),1,0.317501
A3,GLM,GFP (top-20),0,0.463253
A3,GLM,GFP (top-20),0,0.3721
A3,GLM,GFP (top-20),0,0.482931
A3,GLM,GFP (top-20),0,0.542172
A3,GLM,GFP (top-20),0,0.49453
A3,GLM,GFP (top-20),0,0.558263
A3,GLM,GFP (top-20),0,0.452429
A3,GLM,GFP (top-20),0,0.541483
A3,GLM,GFP (top-20),0,0.476277
A3,GLM,GFP (top-20),0,0.47469
A3,GLM,GFP (top-20),0,0.466198
A3,GLM,GFP (top-20),1,0.47621
A3,GLM,GFP (top-20),0,0.43953
A3,GLM,GFP (top-20),0,0.498677
A3,GLM,GFP (top-20),1,0.452234
A3,GLM,GFP (top-20),0,0.331529
A3,GLM,GFP (top-20),0,0.507017
A3,GLM,GFP (top-20),0,0.508735
A3,GLM,GFP (top-20),0,0.515036
A3,GLM,GFP (top-20),1,0.393736
A3,GLM,GFP (top-20),0,0.599132
A3,GLM,GFP (top-20),0,0.390108
A3,GLM,GFP (top-20),0,0.524205
A3,GLM,GFP (top-20),0,0.370847
A3,GLM,GFP (top-20),0,0.415527
A3,GLM,GFP (top-20),0,0.557864
A3,GLM,GFP (top-20),0,0.346617
A3,GLM,GFP (top-20),0,0.427069
A3,GLM,GFP (top-20),1,0.468893
A3,GLM,GFP (top-20),0,0.503924
A3,GLM,GFP (top-20),0,0.470047
A3,GLM,GFP (top-20),0,0.526868
A3,GLM,GFP (top-20),0,0.465961
A3,GLM,GFP (top-20),0,0.48906
A3,GLM,GFP (top-20),0,0.302051
A3,GLM,GFP (top-20),0,0.469077
A3,GLM,GFP (top-20),0,0.443078
A3,GLM,GFP (top-20),0,0.451025
A3,GLM,GFP (top-20),1,0.453469
A3,GLM,GFP (top-20),1,0.464786
A3,GLM,GFP (top-20),0,0.458015
A3,GLM,GFP (top-20),1,0.477449
A3,GLM,GFP (top-20),1,0.567516
A3,GLM,GFP (top-20),0,0.471539
A3,GLM,GFP (top-20),0,0.52573
A3,GLM,GFP (top-20),0,0.593699
A3,GLM,GFP (top-20),0,0.487224
A3,GLM,GFP (top-20),0,0.519185
A3,GLM,GFP (top-20),0,0.460252
A3,GLM,GFP (top-20),1,0.425196
A3,GLM,GFP (top-20),0,0.463852
A3,GLM,GFP (top-20),0,0.489671
A3,GLM,GFP (top-20),0,0.663568
A3,GLM,GFP (top-20),0,0.445402
A3,GLM,GFP (top-20),0,0.515891
A3,GLM,GFP (top-20),0,0.558524
A3,GLM,GFP (top-20),0,0.494906
A3,GLM,GFP (top-20),1,0.455654
A3,GLM,GFP (top-20),0,0.388959
A3,GLM,GFP (top-20),0,0.36941
A3,GLM,GFP (top-20),0,0.382162
A3,GLM,GFP (top-20),0,0.378666
A3,GLM,GFP (top-20),1,0.769317
A3,GLM,GFP (top-20),0,0.39391
A3,GLM,GFP (top-20),0,0.419961
A3,GLM,GFP (top-20),1,0.380811
A3,GLM,GFP (top-20),0,0.47947
A3,GLM,GFP (top-20),0,0.598233
A3,GLM,GFP (top-20),0,0.538324
A3,GLM,GFP (top-20),1,0.552467
A3,GLM,GFP (top-20),0,0.435563
A3,GLM,GFP (top-20),0,0.451266
A3,GLM,GFP (top-20),0,0.722409
A3,GLM,GFP (top-20),1,0.736733
A3,GLM,GFP (top-20),0,0.368741
A3,GLM,GFP (top-20),0,0.485265
A3,GLM,GFP (top-20),0,0.553006
A3,GLM,GFP (top-20),0,0.513187
A3,GLM,GFP (top-20),0,0.54644
A3,GLM,GFP (top-20),1,0.425722
A3,GLM,GFP (top-20),0,0.717898
A3,GLM,GFP (top-20),0,0.524545
A3,GLM,GFP (top-20),0,0.483175
A3,GLM,GFP (top-20),0,0.479377
A3,GLM,GFP (top-20),0,0.440344
A3,GLM,GFP (top-20),0,0.379407
A3,GLM,GFP (top-20),1,0.482116
A3,GLM,GFP (top-20),0,0.528971
A3,GLM,GFP (top-20),0,0.485131
A3,GLM,GFP (top-20),0,0.467852
A3,GLM,GFP (top-20),1,0.582187
A3,GLM,GFP (top-20),1,0.464789
A3,GLM,GFP (top-20),0,0.490806
A3,GLM,GFP (top-20),0,0.485554
A3,GLM,GFP (top-20),1,0.514401
A3,GLM,GFP (top-20),0,0.45861
A3,GLM,GFP (top-20),0,0.551781
A3,GLM,GFP (top-20),0,0.58576
A3,GLM,GFP (top-20),0,0.513625
A3,GLM,GFP (top-20),1,0.625263
A3,GLM,GFP (top-20),1,0.552272
A3,GLM,GFP (top-20),0,0.492443
A3,GLM,GFP (top-20),0,0.851601
A3,GLM,GFP (top-20),0,0.432638
A3,GLM,GFP (top-20),1,0.537387
A3,GLM,GFP (top-20),1,0.572706
A3,GLM,GFP (top-20),0,0.556773
A3,GLM,GFP (top-20),0,0.534697
A3,GLM,GFP (top-20),1,0.50739
A3,GLM,GFP (top-20),1,0.526699
A3,GLM,GFP (top-20),0,0.516651
A3,GLM,GFP (top-20),0,0.519817
A3,GLM,GFP (top-20),1,0.576381
A3,GLM,GFP (top-20),0,0.491303
A3,GLM,GFP (top-20),0,0.491725
A3,GLM,GFP (top-20),1,0.490116
A3,GLM,GFP (top-20),0,0.651831
A3,GLM,GFP (top-20),0,0.457225
A3,GLM,GFP (top-20),0,0.487673
A3,GLM,GFP (top-20),1,0.767056
A3,GLM,GFP (top-20),0,0.427452
A3,GLM,GFP (top-20),1,0.648649
A3,GLM,GFP (top-20),0,0.473004
A3,GLM,GFP (top-20),0,0.584803
A3,GLM,GFP (top-20),0,0.511599
A3,GLM,GFP (top-20),0,0.601453
A3,GLM,GFP (top-20),0,0.43737
A3,GLM,GFP (top-20),1,0.29599
A3,GLM,GFP (top-20),1,0.48113
A3,GLM,GFP (top-20),1,0.505973
A3,GLM,GFP (top-20),0,0.569946
A3,GLM,GFP (top-20),0,0.460064
A3,GLM,GFP (top-20),0,0.456205
A3,GLM,GFP (top-20),1,0.640593
A3,GLM,GFP (top-20),0,0.455256
A3,GLM,GFP (top-20),1,0.618072
A3,GLM,GFP (top-20),0,0.407917
A3,GLM,GFP (top-20),1,0.398903
A3,GLM,GFP (top-20),0,0.642648
A3,GLM,GFP (top-20),1,0.915175
A3,GLM,GFP (top-20),0,0.603489
A3,GLM,GFP (top-20),0,0.381631
A3,GLM,GFP (top-20),0,0.75194
A3,GLM,GFP (top-20),1,0.696161
A3,GLM,BF (top-20),0,0.173714
A3,GLM,BF (top-20),1,0.731608
A3,GLM,BF (top-20),1,0.628912
A3,GLM,BF (top-20),0,0.04928
A3,GLM,BF (top-20),0,0.120839
A3,GLM,BF (top-20),0,0.453716
A3,GLM,BF (top-20),0,0.44857
A3,GLM,BF (top-20),1,0.794379
A3,GLM,BF (top-20),1,0.425638
A3,GLM,BF (top-20),0,0.608776
A3,GLM,BF (top-20),0,0.577913
A3,GLM,BF (top-20),0,0.078632
A3,GLM,BF (top-20),0,0.215047
A3,GLM,BF (top-20),1,0.433543
A3,GLM,BF (top-20),0,0.05552
A3,GLM,BF (top-20),1,0.621681
A3,GLM,BF (top-20),0,0.038301
A3,GLM,BF (top-20),0,0.029968
A3,GLM,BF (top-20),0,0.34361
A3,GLM,BF (top-20),0,0.484195
A3,GLM,BF (top-20),0,0.530921
A3,GLM,BF (top-20),0,0.021183
A3,GLM,BF (top-20),0,0.161809
A3,GLM,BF (top-20),1,0.228423
A3,GLM,BF (top-20),0,0.582496
A3,GLM,BF (top-20),0,0.322812
A3,GLM,BF (top-20),0,0.023941
A3,GLM,BF (top-20),0,0.292675
A3,GLM,BF (top-20),0,0.454156
A3,GLM,BF (top-20),0,0.771202
A3,GLM,BF (top-20),0,0.561223
A3,GLM,BF (top-20),0,0.69468
A3,GLM,BF (top-20),0,0.097259
A3,GLM,BF (top-20),0,0.358427
A3,GLM,BF (top-20),1,0.848414
A3,GLM,BF (top-20),0,0.379308
A3,GLM,BF (top-20),0,0.309693
A3,GLM,BF (top-20),0,0.533102
A3,GLM,BF (top-20),0,0.052532
A3,GLM,BF (top-20),0,0.020764
A3,GLM,BF (top-20),0,0.632524
A3,GLM,BF (top-20),0,0.372135
A3,GLM,BF (top-20),0,0.172334
A3,GLM,BF (top-20),0,0.436539
A3,GLM,BF (top-20),1,0.903811
A3,GLM,BF (top-20),0,0.391736
A3,GLM,BF (top-20),0,0.208643
A3,GLM,BF (top-20),0,0.426944
A3,GLM,BF (top-20),0,0.674123
A3,GLM,BF (top-20),0,0.393902
A3,GLM,BF (top-20),0,0.328494
A3,GLM,BF (top-20),0,0.072835
A3,GLM,BF (top-20),0,0.147564
A3,GLM,BF (top-20),0,0.448229
A3,GLM,BF (top-20),0,0.039496
A3,GLM,BF (top-20),0,0.311409
A3,GLM,BF (top-20),0,0.210253
A3,GLM,BF (top-20),0,0.025879
A3,GLM,BF (top-20),1,0.632495
A3,GLM,BF (top-20),0,0.058428
A3,GLM,BF (top-20),0,0.218956
A3,GLM,BF (top-20),1,0.700928
A3,GLM,BF (top-20),1,0.532528
A3,GLM,BF (top-20),0,0.750715
A3,GLM,BF (top-20),0,0.066713
A3,GLM,BF (top-20),0,0.044192
A3,GLM,BF (top-20),0,0.023199
A3,GLM,BF (top-20),0,0.189161
A3,GLM,BF (top-20),0,0.296432
A3,GLM,BF (top-20),0,0.122147
A3,GLM,BF (top-20),0,0.623992
A3,GLM,BF (top-20),0,0.573349
A3,GLM,BF (top-20),0,0.250843
A3,GLM,BF (top-20),0,0.072312
A3,GLM,BF (top-20),0,0.87494
A3,GLM,BF (top-20),1,0.481325
A3,GLM,BF (top-20),0,0.201357
A3,GLM,BF (top-20),0,0.153026
A3,GLM,BF (top-20),1,0.432133
A3,GLM,BF (top-20),0,0.289128
A3,GLM,BF (top-20),0,0.475889
A3,GLM,BF (top-20),0,0.077677
A3,GLM,BF (top-20),0,0.258764
A3,GLM,BF (top-20),0,0.041239
A3,GLM,BF (top-20),0,0.026442
A3,GLM,BF (top-20),0,0.0864
A3,GLM,BF (top-20),0,0.002068
A3,GLM,BF (top-20),0,0.323201
A3,GLM,BF (top-20),0,0.484648
A3,GLM,BF (top-20),0,0.12108
A3,GLM,BF (top-20),1,0.477922
A3,GLM,BF (top-20),0,0.170993
A3,GLM,BF (top-20),0,0.405697
A3,GLM,BF (top-20),1,0.771604
A3,GLM,BF (top-20),0,0.445513
A3,GLM,BF (top-20),0,0.080049
A3,GLM,BF (top-20),0,0.364471
A3,GLM,BF (top-20),0,0.001079
A3,GLM,BF (top-20),1,0.200615
A3,GLM,BF (top-20),0,0.314535
A3,GLM,BF (top-20),0,0.234051
A3,GLM,BF (top-20),0,0.621996
A3,GLM,BF (top-20),0,0.843981
A3,GLM,BF (top-20),0,0.275568
A3,GLM,BF (top-20),0,0.214094
A3,GLM,BF (top-20),0,0.797243
A3,GLM,BF (top-20),0,0.128095
A3,GLM,BF (top-20),1,0.751732
A3,GLM,BF (top-20),0,0.119484
A3,GLM,BF (top-20),0,0.419073
A3,GLM,BF (top-20),0,0.886889
A3,GLM,BF (top-20),0,0.226477
A3,GLM,BF (top-20),0,0.030856
A3,GLM,BF (top-20),0,0.175025
A3,GLM,BF (top-20),0,0.030737
A3,GLM,BF (top-20),0,0.617781
A3,GLM,BF (top-20),0,0.643214
A3,GLM,BF (top-20),1,0.129578
A3,GLM,BF (top-20),1,0.693921
A3,GLM,BF (top-20),0,0.017808
A3,GLM,BF (top-20),1,0.851645
A3,GLM,BF (top-20),1,0.597598
A3,GLM,BF (top-20),0,0.630307
A3,GLM,BF (top-20),0,0.183212
A3,GLM,BF (top-20),0,0.041782
A3,GLM,BF (top-20),0,0.219028
A3,GLM,BF (top-20),0,0.238908
A3,GLM,BF (top-20),0,0.480382
A3,GLM,BF (top-20),1,0.409894
A3,GLM,BF (top-20),0,0.383491
A3,GLM,BF (top-20),0,0.131696
A3,GLM,BF (top-20),0,0.510486
A3,GLM,BF (top-20),0,0.504447
A3,GLM,BF (top-20),0,0.431422
A3,GLM,BF (top-20),0,0.536546
A3,GLM,BF (top-20),0,0.811024
A3,GLM,BF (top-20),1,0.739164
A3,GLM,BF (top-20),0,0.05804
A3,GLM,BF (top-20),0,0.29593
A3,GLM,BF (top-20),0,0.125208
A3,GLM,BF (top-20),0,0.661816
A3,GLM,BF (top-20),1,0.828303
A3,GLM,BF (top-20),0,0.254154
A3,GLM,BF (top-20),0,0.18901
A3,GLM,BF (top-20),1,0.502188
A3,GLM,BF (top-20),0,0.287712
A3,GLM,BF (top-20),0,0.385431
A3,GLM,BF (top-20),0,0.055808
A3,GLM,BF (top-20),1,0.826707
A3,GLM,BF (top-20),0,0.597112
A3,GLM,BF (top-20),0,0.424094
A3,GLM,BF (top-20),0,0.037011
A3,GLM,BF (top-20),1,0.629463
A3,GLM,BF (top-20),0,0.442509
A3,GLM,BF (top-20),0,0.796014
A3,GLM,BF (top-20),0,0.271133
A3,GLM,BF (top-20),0,0.468171
A3,GLM,BF (top-20),0,0.517198
A3,GLM,BF (top-20),1,0.808879
A3,GLM,BF (top-20),0,0.076233
A3,GLM,BF (top-20),0,0.075257
A3,GLM,BF (top-20),0,0.089233
A3,GLM,BF (top-20),0,0.846018
A3,GLM,BF (top-20),0,0.61337
A3,GLM,BF (top-20),0,0.301661
A3,GLM,BF (top-20),1,0.392495
A3,GLM,BF (top-20),0,0.131332
A3,GLM,BF (top-20),0,0.808222
A3,GLM,BF (top-20),0,0.480869
A3,GLM,BF (top-20),1,0.567376
A3,GLM,BF (top-20),1,0.539649
A3,GLM,BF (top-20),0,0.254059
A3,GLM,BF (top-20),0,0.125056
A3,GLM,BF (top-20),1,0.899977
A3,GLM,BF (top-20),0,0.551312
A3,GLM,BF (top-20),0,0.274513
A3,GLM,BF (top-20),0,0.590394
A3,GLM,BF (top-20),0,0.005986
A3,GLM,BF (top-20),1,0.759739
A3,GLM,BF (top-20),1,0.450997
A3,GLM,BF (top-20),0,0.426764
A3,GLM,BF (top-20),0,0.646964
A3,GLM,BF (top-20),0,0.597433
A3,GLM,BF (top-20),1,0.555109
A3,GLM,BF (top-20),1,0.448279
A3,GLM,BF (top-20),0,0.478821
A3,GLM,BF (top-20),0,0.26427
A3,GLM,BF (top-20),1,0.922996
A3,GLM,BF (top-20),1,0.839314
A3,GLM,BF (top-20),0,0.098079
A3,GLM,BF (top-20),0,0.504767
A3,GLM,BF (top-20),1,0.39871
A3,GLM,BF (top-20),0,0.039261
A3,GLM,BF (top-20),0,0.683805
A3,GLM,BF (top-20),1,0.622708
A3,GLM,BF (top-20),0,0.840836
A3,GLM,BF (top-20),0,0.091132
A3,GLM,BF (top-20),0,0.027612
A3,GLM,BF (top-20),1,0.543789
A3,GLM,BF (top-20),0,0.525627
A3,GLM,BF (top-20),1,0.267556
A3,GLM,BF (top-20),0,0.373415
A3,GLM,BF (top-20),0,0.737621
A3,GLM,BF (top-20),0,0.377252
A3,GLM,BF (top-20),0,0.741891
A3,GLM,BF (top-20),0,0.690616
A3,GLM,BF (top-20),1,0.588435
A3,GLM,BF (top-20),1,0.798915
A3,GLM,BF (top-20),1,0.502277
A3,GLM,BF (top-20),0,0.627753
A3,GLM,BF (top-20),0,0.854809
A3,GLM,BF (top-20),0,0.598001
A3,GLM,BF (top-20),1,0.91751
A3,GLM,BF (top-20),0,0.450166
A3,GLM,BF (top-20),1,0.289024
A3,GLM,BF (top-20),0,0.892962
A3,GLM,BF (top-20),1,0.638492
A3,GLM,BF (top-20),0,0.730755
A3,GLM,BF (top-20),1,0.653526
A3,GLM,BF (top-20),0,0.33397
A3,GLM,BF (top-20),0,0.592922
A3,GLM,BF (top-20),0,0.223565
A3,GLM,BF (top-20),1,0.503058
A3,GLM,GFP+BF (top-40),0,0.102192
A3,GLM,GFP+BF (top-40),1,0.840907
A3,GLM,GFP+BF (top-40),1,0.241921
A3,GLM,GFP+BF (top-40),0,0.098828
A3,GLM,GFP+BF (top-40),0,0.187677
A3,GLM,GFP+BF (top-40),0,0.306178
A3,GLM,GFP+BF (top-40),0,0.418712
A3,GLM,GFP+BF (top-40),1,0.897613
A3,GLM,GFP+BF (top-40),1,0.560945
A3,GLM,GFP+BF (top-40),0,0.680028
A3,GLM,GFP+BF (top-40),0,0.324544
A3,GLM,GFP+BF (top-40),0,0.03086
A3,GLM,GFP+BF (top-40),0,0.197857
A3,GLM,GFP+BF (top-40),1,0.356061
A3,GLM,GFP+BF (top-40),0,0.02699
A3,GLM,GFP+BF (top-40),1,0.949046
A3,GLM,GFP+BF (top-40),0,0.06115
A3,GLM,GFP+BF (top-40),0,0.100023
A3,GLM,GFP+BF (top-40),0,0.491878
A3,GLM,GFP+BF (top-40),0,0.450125
A3,GLM,GFP+BF (top-40),0,0.387838
A3,GLM,GFP+BF (top-40),0,0.012819
A3,GLM,GFP+BF (top-40),0,0.123459
A3,GLM,GFP+BF (top-40),1,0.331885
A3,GLM,GFP+BF (top-40),0,0.299903
A3,GLM,GFP+BF (top-40),0,0.125409
A3,GLM,GFP+BF (top-40),0,0.01316
A3,GLM,GFP+BF (top-40),0,0.126861
A3,GLM,GFP+BF (top-40),0,0.260494
A3,GLM,GFP+BF (top-40),0,0.802256
A3,GLM,GFP+BF (top-40),0,0.715746
A3,GLM,GFP+BF (top-40),0,0.473273
A3,GLM,GFP+BF (top-40),0,0.08539
A3,GLM,GFP+BF (top-40),0,0.419853
A3,GLM,GFP+BF (top-40),1,0.731731
A3,GLM,GFP+BF (top-40),0,0.478049
A3,GLM,GFP+BF (top-40),0,0.24397
A3,GLM,GFP+BF (top-40),0,0.948352
A3,GLM,GFP+BF (top-40),0,0.169299
A3,GLM,GFP+BF (top-40),0,0.007198
A3,GLM,GFP+BF (top-40),0,0.281999
A3,GLM,GFP+BF (top-40),0,0.388558
A3,GLM,GFP+BF (top-40),0,0.06301
A3,GLM,GFP+BF (top-40),0,0.444582
A3,GLM,GFP+BF (top-40),1,0.605012
A3,GLM,GFP+BF (top-40),0,0.126799
A3,GLM,GFP+BF (top-40),0,0.136408
A3,GLM,GFP+BF (top-40),0,0.492723
A3,GLM,GFP+BF (top-40),0,0.870607
A3,GLM,GFP+BF (top-40),0,0.645818
A3,GLM,GFP+BF (top-40),0,0.161074
A3,GLM,GFP+BF (top-40),0,0.020374
A3,GLM,GFP+BF (top-40),0,0.185947
