Track_ID,dataset,onset_frame,dist_nearest,n_infected_at_onset,n_within_50,n_within_100,n_within_200
A3_1462,A3,57.0,20.599135993303264,484,1,2,10
A3_1464,A3,57.0,33.94853500084009,484,1,1,3
A3_1467,A3,55.0,104.63996644223491,466,0,0,10
A3_1469,A3,56.0,75.27595445401828,478,0,1,9
A3_1476,A3,54.0,61.15822971196575,439,0,4,10
A3_1478,A3,57.0,93.81795173422782,484,0,1,7
A3_1480,A3,56.0,24.50746758904418,478,2,3,5
A3_1483,A3,54.0,26.986294789117956,439,1,2,6
A3_1484,A3,56.0,38.36185439164769,478,1,3,9
A3_1488,A3,55.0,23.6913783238664,466,1,3,7
A3_1489,A3,55.0,27.215184548374456,466,1,3,8
A3_1491,A3,54.0,80.63279006542257,439,0,1,8
A3_1492,A3,56.0,89.8352654405702,478,0,1,8
A3_1497,A3,57.0,38.33167799015993,484,1,4,16
A3_1500,A3,55.0,38.58684566381427,466,1,1,4
A3_1501,A3,56.0,16.724220996189064,478,1,2,10
A3_1505,A3,54.0,58.52093181292237,439,0,1,5
A3_1510,A3,61.0,0.7297465887340175,519,2,5,13
A3_1520,A3,54.0,27.2893148606257,439,2,3,8
A3_1528,A3,59.0,27.78051815014252,484,1,1,6
A3_1529,A3,59.0,22.246501276843354,484,1,2,8
A3_1530,A3,61.0,105.18229667796315,519,0,0,7
A3_1539,A3,61.0,67.67390854614705,519,0,3,8
A3_1540,A3,61.0,77.98821587224027,519,0,3,8
A3_1544,A3,60.0,25.6900497391302,514,1,5,13
A3_1547,A3,60.0,26.26378823153119,514,1,2,7
A3_1550,A3,59.0,62.193586069865916,484,0,1,7
A3_1553,A3,54.0,44.92458368244579,439,1,5,11
A3_1556,A3,54.0,187.08746508669736,439,0,0,1
A3_1557,A3,54.0,58.5895739835848,439,0,3,10
A3_1559,A3,59.0,58.63867484837412,484,0,4,10
A3_1563,A3,60.0,27.34677174907801,514,4,6,15
A3_1569,A3,60.0,59.68866368528176,514,0,4,10
A3_1575,A3,59.0,43.539503786183715,484,1,3,6
A3_1577,A3,58.0,49.478382875323724,487,1,3,15
A3_1582,A3,59.0,73.77017515130096,484,0,2,7
A3_1583,A3,54.0,106.34544640294831,439,0,0,9
A3_1586,A3,59.0,20.471715709979513,484,1,3,16
A3_1590,A3,59.0,65.47372805880666,484,0,2,6
A3_1591,A3,59.0,108.46518651338346,484,0,0,6
A3_1593,A3,54.0,66.97968263489634,439,0,2,7
A3_1595,A3,60.0,45.521418822236406,514,1,2,9
A3_1598,A3,59.0,36.548639152914475,484,2,4,11
A3_1601,A3,61.0,25.450927231883387,519,2,2,4
A3_1602,A3,60.0,40.92620324660117,514,1,2,4
A3_1603,A3,56.0,60.05627815310924,478,0,4,16
A3_1605,A3,60.0,54.2233377206735,514,0,1,7
A3_1610,A3,58.0,54.81532899834486,487,0,4,11
A3_1612,A3,55.0,73.32132576738915,466,0,2,8
A3_1613,A3,59.0,62.25951550623524,484,0,1,9
A3_1614,A3,54.0,84.04692208636448,439,0,2,5
A3_1616,A3,59.0,71.15208185298052,484,0,1,13
A3_1618,A3,60.0,25.558870992318177,514,1,2,5
A3_1619,A3,55.0,110.54219126357249,466,0,0,6
A3_1620,A3,60.0,44.76286006890818,514,1,3,4
A3_1629,A3,58.0,33.24201441533453,487,1,5,11
A3_1632,A3,52.0,20.279564178238754,424,1,1,4
A3_1634,A3,56.0,17.041216536267253,478,1,2,4
A3_1636,A3,60.0,16.693611165117698,514,1,2,14
A3_1639,A3,54.0,44.76918019127948,439,1,2,6
A3_1641,A3,60.0,60.72370689975884,514,0,3,10
A3_1667,A3,54.0,136.31119204234238,439,0,0,3
A3_1668,A3,54.0,44.64547110091522,439,1,5,11
A3_1680,A3,56.0,28.530222328098603,478,1,3,7
A3_1683,A3,58.0,51.66003927757636,487,0,1,9
A3_1684,A3,58.0,52.293437078525685,487,0,2,4
A3_1690,A3,58.0,54.17815460234977,487,0,2,9
A3_1702,A3,59.0,25.229394422390655,484,1,3,10
A3_1704,A3,59.0,14.332245889157686,484,2,4,13
A3_1707,A3,59.0,18.136465088174656,484,2,5,14
A3_1738,A3,60.0,55.48108956062926,514,0,3,11
A3_1742,A3,60.0,106.85851862541476,514,0,0,4
A3_1755,A3,62.0,36.75831860739196,528,1,2,16
A3_1760,A3,62.0,69.75665033700628,528,0,3,13
A3_1761,A3,62.0,62.55058012866055,528,0,2,4
A3_1772,A3,62.0,56.43650565303781,528,0,2,7
A3_1778,A3,62.0,43.45443354943919,528,1,2,12
A3_1784,A3,62.0,43.625746291831675,528,1,3,8
A3_1785,A3,62.0,14.98379037040624,528,1,4,10
A3_1793,A3,65.0,72.68233923996726,553,0,2,9
A3_1799,A3,65.0,134.87560142922246,553,0,0,2
A3_1802,A3,64.0,67.8033147388872,545,0,1,6
A3_1803,A3,65.0,70.90282302455229,553,0,1,5
A3_1805,A3,64.0,45.26927187711453,545,1,1,7
A3_1811,A3,64.0,148.8992761270329,545,0,0,2
A3_1812,A3,64.0,148.43793330173813,545,0,0,2
A3_1814,A3,63.0,75.89605572595363,533,0,1,11
A3_1818,A3,63.0,59.74383990115244,533,0,1,2
A3_1821,A3,63.0,27.026567917056557,533,1,1,5
A3_1826,A3,63.0,63.262054110195585,533,0,4,13
A3_1827,A3,65.0,35.56204945774787,553,1,4,14
A3_1832,A3,63.0,73.88269168417912,533,0,2,11
A3_1835,A3,65.0,55.531090558820566,553,0,3,13
A3_1838,A3,64.0,33.67009154582356,545,1,5,13
A3_1844,A3,65.0,57.08523932123897,553,0,3,14
A3_1845,A3,65.0,119.76753970333836,553,0,0,9
A3_1847,A3,65.0,36.10728244888812,553,1,2,10
A3_1848,A3,64.0,80.46948294968864,545,0,2,5
A3_1851,A3,65.0,26.072256368216404,553,1,3,8
A3_1852,A3,65.0,16.283445517790017,553,2,2,5
A3_1860,A3,65.0,90.12616650921234,553,0,1,7
A3_1876,A3,64.0,31.26722367442515,545,1,2,11
A3_1878,A3,64.0,44.93098258036438,545,1,2,7
A3_1882,A3,65.0,52.27358141463587,553,0,1,15
A3_1894,A3,63.0,34.59827513698716,533,1,5,10
A3_1906,A3,63.0,62.44728099841111,533,0,1,13
A3_1921,A3,66.0,18.394050511246647,574,2,2,6
A3_1922,A3,66.0,16.208042490331483,574,2,5,16
A3_1926,A3,66.0,49.288592720144884,574,1,1,6
A3_1928,A3,66.0,68.30008294462205,574,0,3,7
A3_1931,A3,66.0,56.821096022830496,574,0,4,11
A3_1933,A3,66.0,50.926403685200455,574,0,1,6
A3_1935,A3,64.0,42.45552612016373,545,1,4,9
A3_1937,A3,66.0,98.09160322278801,574,0,1,7
A3_1938,A3,66.0,38.75273878868615,574,1,1,9
A3_1943,A3,66.0,85.92719732808932,574,0,2,6
A3_1945,A3,66.0,85.02940752548945,574,0,1,6
A3_1946,A3,67.0,64.36737915406663,584,0,2,7
A3_1947,A3,69.0,15.968147157942585,609,1,2,9
A3_1948,A3,69.0,65.50169976494097,609,0,4,7
A3_1949,A3,68.0,114.94171493340068,597,0,0,3
A3_1954,A3,67.0,62.18713552031181,584,0,2,10
A3_1958,A3,68.0,31.807815134430697,597,1,3,12
A3_1959,A3,67.0,19.78149201107741,584,3,6,13
A3_1960,A3,67.0,30.654886368079723,584,1,5,19
A3_1961,A3,68.0,37.32076172448551,597,1,1,3
A3_1962,A3,68.0,31.910503859790285,597,1,3,14
A3_1963,A3,69.0,34.890219121229364,609,1,3,7
A3_1966,A3,69.0,102.22917635627336,609,0,0,6
A3_1967,A3,67.0,68.15786450614911,584,0,2,11
A3_1970,A3,69.0,55.239294874750996,609,0,2,7
A3_1973,A3,69.0,15.50594968416654,609,4,7,19
A3_1981,A3,67.0,30.396760049028543,584,1,1,12
A3_1983,A3,69.0,46.34564328026085,609,1,3,5
A3_1984,A3,68.0,20.14125758185387,597,3,4,17
A3_1985,A3,67.0,39.541339176670064,584,1,5,17
A3_1987,A3,68.0,41.13747796000753,597,1,2,8
A3_1989,A3,69.0,37.50155343333231,609,1,4,12
A3_1991,A3,64.0,154.60213491180681,545,0,0,5
A3_1992,A3,68.0,32.0083267899094,597,1,1,5
A3_1993,A3,69.0,30.50020553122708,609,1,2,19
A3_1994,A3,69.0,22.38347025165515,609,1,5,12
A3_1997,A3,69.0,78.68587274750027,609,0,1,10
A3_2000,A3,69.0,93.34619723985372,609,0,1,9
A3_2001,A3,67.0,83.08535831735735,584,0,1,9
A3_2002,A3,67.0,55.22403887570503,584,0,2,11
A3_2003,A3,69.0,37.60968935077909,609,2,3,11
A3_2009,A3,68.0,22.01563221621401,597,2,3,12
A3_2012,A3,69.0,46.02495101475453,609,1,6,18
A3_2013,A3,68.0,61.13988403643947,597,0,4,11
A3_2014,A3,69.0,62.765939039977376,609,0,4,18
A3_2017,A3,69.0,54.166019817663255,609,0,4,15
A3_2020,A3,68.0,51.19686642316655,597,0,4,18
A3_2032,A3,67.0,34.67416021800496,584,1,4,12
A3_2043,A3,67.0,56.91361795826046,584,0,3,13
A3_2049,A3,67.0,50.052430173682254,584,0,3,8
A3_2051,A3,70.0,156.59887101341826,625,0,0,2
A3_2062,A3,70.0,13.02304866181561,625,2,4,10
A3_2065,A3,70.0,48.453695276766965,625,1,2,12
A3_2073,A3,70.0,19.970427532602677,625,1,4,11
A3_2075,A3,70.0,82.45617792047949,625,0,1,4
A3_2077,A3,71.0,42.22267472773344,620,1,3,11
A3_2082,A3,71.0,31.030070094029906,620,1,2,5
A3_2098,A3,71.0,18.33248779030072,620,1,3,15
A3_2109,A3,72.0,21.934927990518098,618,1,2,11
A3_2112,A3,72.0,42.73806522696199,618,1,1,16
A3_2121,A3,72.0,52.91601494270217,618,0,4,12
A3_2122,A3,72.0,93.3116365667001,618,0,1,8
A3_2123,A3,73.0,33.41976870654458,625,2,4,14
A3_2131,A3,73.0,49.18812204305257,625,1,2,13
A3_2132,A3,73.0,20.089840548241458,625,1,5,19
A3_2137,A3,73.0,96.40783282468796,625,0,1,5
A3_2139,A3,73.0,36.195701938930995,625,1,3,12
A3_2140,A3,73.0,13.217375604485726,625,1,5,13
A3_2149,A3,73.0,35.81571603238586,625,1,1,5
A3_2150,A3,73.0,69.31629623305459,625,0,2,9
A3_2152,A3,75.0,52.82248909925295,638,0,4,7
A3_2163,A3,74.0,43.70574808377802,637,1,4,7
A3_2170,A3,75.0,50.13906829372477,638,0,4,16
A3_2176,A3,74.0,18.41808671926282,637,1,1,10
A3_2187,A3,74.0,40.40620256933826,637,1,4,15
A3_2192,A3,75.0,46.988112686416414,638,1,7,16
A3_2194,A3,74.0,25.585217046747644,637,3,5,13
A3_2197,A3,75.0,86.68869436477152,638,0,1,10
A3_2200,A3,76.0,65.29158374852118,649,0,1,12
A3_2201,A3,76.0,19.02641823465598,649,1,5,16
A3_2202,A3,76.0,17.927489527345436,649,1,4,12
A3_2203,A3,76.0,37.355998372520766,649,1,2,12
A3_2208,A3,76.0,97.48155769533139,649,0,1,12
A3_2215,A3,76.0,126.6327881672852,649,0,0,4
A3_2216,A3,76.0,43.566339053530584,649,1,2,10
A3_2217,A3,76.0,119.0620450583288,649,0,0,1
A3_2218,A3,76.0,24.300042789592442,649,4,6,14
A3_2220,A3,76.0,119.63034272254859,649,0,0,10
A3_2222,A3,76.0,56.33103089123463,649,0,1,3
A3_2224,A3,76.0,54.36986442415706,649,0,4,21
A3_2225,A3,76.0,33.10630904258203,649,1,7,15
A3_2235,A3,76.0,53.00812852863969,649,0,2,13
A3_2240,A3,78.0,71.22793599838407,666,0,1,8
A3_2249,A3,78.0,2.8429178327568834,666,2,7,17
A3_2255,A3,74.0,57.459615192933455,637,0,2,6
A3_2260,A3,78.0,57.40656269733733,666,0,1,4
A3_2261,A3,77.0,90.4724052984915,660,0,1,6
A3_2263,A3,78.0,39.466513989850625,666,1,4,9
A3_2269,A3,77.0,121.92031484325366,660,0,0,4
A3_2270,A3,77.0,53.10035029126944,660,0,6,16
A3_2271,A3,78.0,11.31273898029657,666,1,2,12
A3_2273,A3,79.0,92.11132604138807,670,0,1,8
A3_2277,A3,79.0,23.478904332550886,670,1,3,16
A3_2279,A3,79.0,12.076912769232747,670,2,3,13
A3_2283,A3,79.0,8.446521231057098,670,2,4,9
A3_2291,A3,79.0,45.424733911941864,670,1,5,17
A3_2298,A3,79.0,23.912113458501686,670,1,1,7
A3_2301,A3,79.0,3.494233097013135,670,4,8,15
A3_2306,A3,79.0,71.92212871003328,670,0,2,9
A3_2307,A3,79.0,70.76466368426051,670,0,1,7
A3_2311,A3,79.0,59.391664339171875,670,0,3,5
A3_2314,A3,79.0,57.34703776845468,670,0,4,12
A3_2323,A3,79.0,58.56481398691563,670,0,5,10
A3_2326,A3,79.0,101.45123462673295,670,0,0,17
A3_2334,A3,77.0,27.27324035249776,660,3,6,16
A3_2339,A3,77.0,61.92466317633468,660,0,2,6
A3_2345,A3,80.0,3.060881960127121,694,1,2,7
A3_2346,A3,80.0,67.01236934490512,694,0,1,6
A3_2348,A3,81.0,50.522128377010546,700,0,3,11
A3_2353,A3,80.0,68.43207714910437,694,0,4,10
A3_2354,A3,80.0,51.81675977322291,694,0,2,9
A3_2356,A3,81.0,64.08914577716217,700,0,2,3
A3_2357,A3,80.0,89.50758998943031,694,0,1,16
A3_2358,A3,81.0,42.174096696482565,700,1,5,11
A3_2359,A3,81.0,33.564826450797625,700,1,2,11
A3_2362,A3,81.0,67.52704650504425,700,0,1,6
A3_2366,A3,80.0,39.05608913033776,694,1,3,11
A3_2372,A3,80.0,34.44910931112307,694,2,4,14
A3_2379,A3,81.0,31.71421783944781,700,1,5,15
A3_2380,A3,80.0,57.37288593378754,694,0,2,6
A3_2382,A3,81.0,42.40053356600502,700,1,2,7
A3_2383,A3,80.0,41.58570634026824,694,1,2,17
A3_2385,A3,82.0,47.268342518811366,700,1,3,13
A3_2387,A3,82.0,29.61350060038625,700,1,4,8
A3_2388,A3,82.0,28.890701515924064,700,1,5,12
A3_2395,A3,82.0,48.67674364327989,700,1,4,13
A3_2397,A3,82.0,89.52830933782289,700,0,1,9
A3_2403,A3,82.0,104.87077732703794,700,0,0,8
A3_2420,A3,82.0,27.043310439812906,700,2,4,18
A3_2426,A3,82.0,25.91162765189745,700,4,6,18
A3_2430,A3,83.0,49.59777318472674,701,1,2,9
A3_2432,A3,84.0,32.67680613975504,721,1,2,5
A3_2435,A3,83.0,28.154321703769078,701,1,4,8
A3_2450,A3,83.0,44.07965531076753,701,1,3,16
A3_2451,A3,84.0,33.89010514731202,721,1,2,11
A3_2452,A3,84.0,38.59643858384257,721,1,2,9
A3_2458,A3,84.0,48.469419661137984,721,1,6,17
A3_2462,A3,84.0,22.02946370106445,721,3,3,15
A3_2463,A3,83.0,23.346678707814643,701,1,2,12
A3_2467,A3,83.0,114.46647213544406,701,0,0,6
A3_2475,A3,83.0,54.55809530557513,701,0,2,18
A3_2478,A3,83.0,82.88771158861172,701,0,2,9
A3_2490,A3,86.0,122.31500180677646,711,0,0,8
A3_2492,A3,86.0,22.28738221651528,711,3,7,17
A3_2493,A3,85.0,58.89996896639429,726,0,2,13
A3_2496,A3,86.0,28.177357597361794,711,2,4,22
A3_2499,A3,85.0,62.95132566789336,726,0,4,15
A3_2500,A3,86.0,75.2763637755068,711,0,4,19
A3_2504,A3,86.0,13.589065336320278,711,1,5,17
A3_2525,A3,85.0,63.05580922034293,726,0,2,12
A3_2530,A3,86.0,54.66513050939097,711,0,4,15
A3_2532,A3,85.0,28.497410015553218,726,1,6,20
A3_2533,A3,85.0,39.42445084498446,726,1,1,18
A3_2539,A3,87.0,24.93147109428558,735,1,2,11
A3_2542,A3,88.0,64.05888016342686,723,0,1,14
A3_2544,A3,88.0,61.31106685133499,723,0,3,13
A3_2550,A3,88.0,24.633161044849697,723,1,2,12
A3_2557,A3,88.0,19.552095363305284,723,2,6,15
A3_2565,A3,88.0,44.08131462736681,723,1,5,15
A3_2587,A3,87.0,75.11763848603123,735,0,4,21
A3_2595,A3,89.0,88.77447850004316,734,0,1,7
A3_2603,A3,89.0,35.03546609694688,734,1,2,16
A3_2610,A3,89.0,31.293379930726516,734,2,3,15
A3_2613,A3,89.0,42.728640625725106,734,1,5,15
A3_2615,A3,90.0,79.4149066142384,740,0,2,8
A3_2618,A3,90.0,34.235113382081494,740,2,5,12
A3_2621,A3,90.0,66.17018144608633,740,0,3,14
A3_2630,A3,90.0,19.106751438356653,740,1,3,16
A3_2640,A3,91.0,18.55669104730838,737,4,7,20
A3_2641,A3,91.0,112.86037252840137,737,0,0,9
A3_2651,A3,91.0,42.86638215909403,737,1,1,8
A3_2654,A3,91.0,18.81829857650375,737,1,5,11
A3_2656,A3,91.0,30.812284299867976,737,1,5,8
A3_2666,A3,92.0,37.586842081116934,759,2,3,15
A3_2668,A3,92.0,23.365399906881585,759,2,6,25
A3_2671,A3,92.0,22.47804137742884,759,1,2,5
A3_2688,A3,94.0,116.27573482054412,745,0,0,7
A3_2691,A3,93.0,117.79085669744995,743,0,0,7
A3_2703,A3,94.0,65.13433928345323,745,0,5,19
A3_2704,A3,94.0,38.68228871110867,745,2,3,23
A3_2705,A3,93.0,28.202536224628254,743,1,2,10
A3_2711,A3,95.0,38.66947703570329,746,1,5,13
A3_2721,A3,95.0,86.4696551756628,746,0,2,12
A3_2722,A3,95.0,37.7434676119471,746,2,4,15
A3_2731,A3,95.0,33.08922799664778,746,1,3,15
A3_2736,A3,95.0,25.402041641110547,746,1,3,10
A3_2737,A3,95.0,38.067000633760095,746,1,3,14
A3_2754,A3,96.0,66.94892781062823,755,0,2,12
A3_2756,A3,96.0,43.31229619863701,755,1,2,11
A3_2757,A3,96.0,53.9102735129404,755,0,3,20
A3_2758,A3,96.0,41.81841440582295,755,1,3,11
A3_2760,A3,96.0,28.32239955781934,755,1,4,19
A3_2764,A3,96.0,18.289741936545163,755,2,9,22
A3_2765,A3,96.0,52.03570867793943,755,0,7,16
A3_2777,A3,97.0,69.91919724124324,783,0,2,14
A3_2779,A3,97.0,73.7135858170317,783,0,2,14
A3_2780,A3,97.0,50.831476156781164,783,0,3,13
A3_2786,A3,97.0,54.476469783166635,783,0,3,13
A3_2799,A3,97.0,13.178798105590264,783,1,4,9
A3_2801,A3,97.0,36.34641355364261,783,1,5,12
A3_2803,A3,97.0,34.23159001880247,783,2,5,17
A3_2806,A3,97.0,62.41546825285904,783,0,2,16
A3_2813,A3,98.0,38.21577423503404,784,1,6,22
A3_2815,A3,98.0,56.311429363698586,784,0,3,10
A3_2816,A3,98.0,51.38477953069227,784,0,1,14
A3_2825,A3,98.0,56.185836455968364,784,0,5,13
A3_2832,A3,101.0,32.76925311689143,792,1,4,12
A3_2834,A3,99.0,43.31907193158086,782,1,3,16
A3_2839,A3,99.0,20.237044716234887,782,2,8,17
A3_2846,A3,99.0,61.504943729582166,782,0,1,8
A3_2849,A3,100.0,62.64411428246441,791,0,3,10
A3_2855,A3,101.0,38.49415121701758,792,1,2,6
A3_2856,A3,100.0,12.707113220234284,791,1,5,13
A3_2857,A3,101.0,27.731784208418695,792,3,4,11
A3_2859,A3,100.0,28.513894545775152,791,1,4,20
A3_2860,A3,101.0,13.101722570511546,792,4,7,24
A3_2863,A3,99.0,45.50688786074809,782,1,2,7
A3_2866,A3,101.0,77.34204520705316,792,0,5,13
A3_2870,A3,101.0,27.328158841785378,792,1,3,8
A3_2878,A3,100.0,37.74745828094266,791,1,5,13
A3_2879,A3,101.0,18.67666557383954,792,2,5,16
A3_2880,A3,100.0,61.117507598014434,791,0,3,20
A3_2881,A3,101.0,9.12225170661176,792,1,4,22
A3_2882,A3,101.0,20.25700324428947,792,2,5,18
A3_2888,A3,100.0,20.870204960003434,791,3,10,23
A3_2895,A3,99.0,34.89391411127081,782,1,3,11
A3_2904,A3,99.0,64.84745093852368,782,0,2,11
A3_2905,A3,99.0,44.771783874571774,782,1,3,13
A3_2918,A3,103.0,114.65976418592044,812,0,0,8
A3_2921,A3,102.0,25.995156583989033,792,1,4,21
A3_2924,A3,103.0,29.877660678108334,812,2,4,22
A3_2927,A3,103.0,15.092277180795667,812,3,7,15
A3_2929,A3,103.0,23.770799324478503,812,1,4,25
A3_2935,A3,103.0,34.33340848477328,812,1,5,14
A3_2936,A3,103.0,32.315881353130194,812,1,4,18
A3_2939,A3,103.0,66.13907213252489,812,0,1,9
A3_2943,A3,103.0,23.120574251469105,812,1,2,14
A3_2945,A3,103.0,68.44606305809153,812,0,2,9
A3_2947,A3,102.0,59.00063903396498,792,0,5,17
A3_2948,A3,103.0,26.152374099975578,812,1,2,9
A3_2950,A3,103.0,65.26607486634715,812,0,2,8
A3_2956,A3,102.0,46.2067081300075,792,1,2,10
A3_2959,A3,104.0,14.766112572443559,825,2,5,19
A3_2963,A3,104.0,55.57340116148244,825,0,3,9
A3_2968,A3,104.0,47.15332887248538,825,1,1,2
A3_2977,A3,104.0,31.65779124226804,825,1,1,15
A3_2982,A3,102.0,123.97853092973476,792,0,0,11
A3_2985,A3,102.0,40.24037040385887,792,1,3,8
A3_2988,A3,105.0,13.192787349296053,815,3,3,13
A3_2990,A3,105.0,20.776816892551075,815,2,7,16
A3_2995,A3,105.0,79.46594731333373,815,0,1,3
A3_2996,A3,105.0,63.64699939664378,815,0,1,15
A3_2999,A3,105.0,39.33580380798295,815,1,5,15
A3_3003,A3,105.0,44.484796462309035,815,1,6,13
A3_3015,A3,106.0,20.973594392897446,816,2,7,16
A3_3020,A3,106.0,74.31887020669808,816,0,4,11
A3_3022,A3,107.0,48.06761456065893,825,1,2,9
A3_3024,A3,106.0,36.79019096191432,816,1,10,26
A3_3027,A3,107.0,21.047158928884123,825,2,3,13
A3_3032,A3,107.0,14.770376137398582,825,2,6,19
A3_3033,A3,106.0,34.63115842623696,816,1,5,15
A3_3035,A3,106.0,26.613818258233877,816,1,6,13
A3_3048,A3,109.0,30.782590803466363,836,1,3,12
A3_3050,A3,109.0,31.59637383545188,836,3,4,12
A3_3051,A3,108.0,34.68178826101355,827,1,4,8
A3_3054,A3,109.0,61.44047236277942,836,0,2,20
A3_3055,A3,109.0,28.749107393081566,836,4,9,20
A3_3060,A3,109.0,73.44704670966235,836,0,1,6
A3_3067,A3,109.0,23.013689123274872,836,3,6,25
A3_3080,A3,110.0,38.56457977567841,830,1,7,17
A3_3085,A3,110.0,31.874540766446895,830,2,4,8
A3_3087,A3,110.0,49.02330393066505,830,1,1,10
A3_3099,A3,111.0,32.22318382742767,842,2,4,16
A3_3100,A3,111.0,18.847039185805418,842,1,5,12
A3_3102,A3,111.0,12.071446346475934,842,3,4,13
A3_3103,A3,106.0,32.62738953312818,816,1,2,8
A3_3108,A3,113.0,17.710663351622845,861,3,7,17
A3_3109,A3,113.0,33.36185523468344,861,2,4,8
A3_3112,A3,113.0,100.74699332462468,861,0,0,13
A3_3113,A3,114.0,63.77184460097188,856,0,2,12
A3_3126,A3,113.0,23.692095546937704,861,1,5,8
A3_3128,A3,113.0,35.351729261418846,861,1,4,20
A3_3131,A3,112.0,62.98660583461249,853,0,5,23
A3_3135,A3,113.0,13.245278791591993,861,1,5,17
A3_3139,A3,114.0,39.26243430284646,856,4,7,12
A3_3147,A3,112.0,14.563420756476775,853,5,8,27
A3_3149,A3,114.0,107.24917078447343,856,0,0,3
A3_3154,A3,114.0,37.751519979863,856,1,2,14
A3_3157,A3,114.0,91.00123002827893,856,0,2,11
A3_3159,A3,108.0,16.26873934845485,827,3,4,9
A3_3165,A3,112.0,29.078048603955274,853,1,2,11
A3_3172,A3,113.0,102.91390422188978,861,0,0,7
A3_3180,A3,115.0,52.272988207870455,830,0,2,12
A3_3183,A3,117.0,41.33717815861178,877,2,8,20
A3_3187,A3,116.0,78.54206815522107,857,0,2,18
A3_3192,A3,116.0,51.68539001661779,857,0,1,5
A3_3199,A3,117.0,90.11625991692415,877,0,1,4
A3_3200,A3,117.0,19.34033217597001,877,4,7,20
A3_3210,A3,116.0,75.19718799662807,857,0,5,21
A3_3228,A3,118.0,35.209623503285975,867,1,3,10
A3_3231,A3,118.0,28.41136976440084,867,2,8,23
A3_3237,A3,118.0,64.77066480656717,867,0,2,10
A3_3238,A3,118.0,28.815994119858672,867,1,2,17
A3_3240,A3,118.0,30.495165071909597,867,2,4,11
A3_3271,A3,119.0,31.617356806932374,872,2,2,11
A3_3272,A3,119.0,94.35664003896868,872,0,1,8
A3_3274,A3,119.0,127.59735158486652,872,0,0,8
A3_3275,A3,119.0,30.173943290521404,872,1,5,12
A3_3277,A3,119.0,19.766539548419164,872,1,3,13
A3_3278,A3,119.0,11.598152620095071,872,1,6,26
A3_3282,A3,119.0,31.717431823110687,872,4,5,11
A3_3296,A3,121.0,87.80489825112073,895,0,2,17
A3_3297,A3,120.0,64.09865629380432,882,0,2,16
A3_3298,A3,121.0,32.525717532239284,895,1,5,16
A3_3299,A3,120.0,20.863751161805528,882,2,8,18
A3_3300,A3,121.0,34.67090906465778,895,1,2,14
A3_3305,A3,121.0,20.730503065203717,895,1,4,13
A3_3312,A3,121.0,40.035120825746866,895,1,3,18
A3_3314,A3,121.0,26.829856793313294,895,1,7,14
A3_3317,A3,121.0,23.077946946096592,895,1,2,9
A3_3318,A3,120.0,34.134458547072434,882,1,2,15
A3_3325,A3,120.0,28.65410273452386,882,1,3,13
A3_3330,A3,122.0,66.61789865376431,895,0,4,12
A3_3334,A3,122.0,68.11730102026557,895,0,7,16
A3_3338,A3,122.0,20.162687468058028,895,1,4,14
A3_3342,A3,122.0,45.770949216623954,895,2,4,12
A3_3344,A3,123.0,30.318575890446667,903,1,3,13
A3_3355,A3,123.0,77.92116480791753,903,0,3,11
A3_3363,A3,124.0,36.35554524434904,897,1,2,12
A3_3366,A3,124.0,44.386293044321086,897,1,3,18
A3_3373,A3,124.0,60.9198878927872,897,0,3,17
A3_3378,A3,125.0,32.20188531306873,918,1,4,16
A3_3387,A3,126.0,38.795135547506725,915,1,2,10
A3_3390,A3,125.0,34.648725113213786,918,3,5,15
A3_3394,A3,126.0,32.929313226878634,915,2,3,13
A3_3396,A3,127.0,38.261112792406536,906,1,5,18
A3_3397,A3,127.0,31.832788063699844,906,1,4,17
A3_3404,A3,126.0,23.00355184134428,915,2,2,6
A3_3408,A3,124.0,14.763259750289295,897,3,9,21
A3_3412,A3,124.0,73.19380171282354,897,0,4,13
A3_3419,A3,125.0,40.90252057483901,918,1,9,28
A3_3421,A3,126.0,46.9155910254708,915,1,4,17
A3_3427,A3,124.0,55.88226119801382,897,0,5,12
A3_3435,A3,124.0,25.009099625091178,897,2,8,18
A3_3440,A3,129.0,49.774833424363145,922,1,4,14
A3_3441,A3,128.0,31.247454159417558,914,2,3,14
A3_3442,A3,128.0,54.12781358693115,914,0,4,18
A3_3443,A3,128.0,79.20096609114958,914,0,1,22
A3_3451,A3,128.0,41.18715284117042,914,1,4,20
A3_3472,A3,129.0,43.42304803458203,922,1,1,22
A3_3473,A3,128.0,47.91608473083849,914,1,7,20
A3_3477,A3,129.0,76.60713700423794,922,0,2,17
A3_3478,A3,129.0,13.359520343979167,922,2,4,16
A3_3480,A3,129.0,19.61671446622967,922,4,10,17
A3_3483,A3,129.0,41.78947403641825,922,2,4,18
A3_3488,A3,124.0,49.44795497188193,897,1,5,18
A3_3491,A3,128.0,36.512087226245185,914,1,3,6
A3_3492,A3,130.0,45.09043962399071,924,1,6,21
A3_3496,A3,130.0,2.0668273989462125,924,3,11,23
A3_3502,A3,128.0,19.60320416816192,914,2,5,20
A3_3507,A3,131.0,34.57965453213399,919,2,6,16
A3_3512,A3,131.0,38.96543669900284,919,2,6,22
A3_3513,A3,132.0,61.90189109794993,929,0,3,14
A3_3517,A3,132.0,52.98347688797642,929,0,1,5
