Track ID,mean_speed,group
3299,7.188564389500448,infected
3303,9.41954817219403,non_infected
3337,6.3017701883685255,infected
3340,8.561944334155664,non_infected
3362,10.852018774045808,infected
3367,4.827448523968786,infected
3372,10.00560799490201,non_infected
3377,9.092156538348428,infected
3383,9.352475244703431,non_infected
3407,8.436698545943692,non_infected
3410,5.784946797725517,non_infected
3413,6.474648902579851,non_infected
3421,6.921890008623127,non_infected
3437,7.323751860984345,non_infected
3445,9.06439033860548,non_infected
3452,5.631106975973052,non_infected
3461,8.865956602114393,non_infected
3463,9.587377487377768,non_infected
3469,9.712026864971378,non_infected
3472,7.7766928615572,non_infected
3483,10.01659702105064,infected
3489,6.883506085470797,non_infected
3499,8.856634467733377,non_infected
3502,7.321799252774654,infected
3508,8.302080672454954,non_infected
3510,7.948506551807358,infected
3512,8.09406791985192,non_infected
3516,7.680303831466418,non_infected
3518,9.462782907722366,non_infected
3522,8.624386075264853,non_infected
3537,3.3202110616753204,non_infected
3540,7.8182834999552595,non_infected
3547,11.395693342881621,non_infected
3552,6.482140179231557,non_infected
3553,6.172469081269714,infected
3554,8.040309217406389,non_infected
3563,7.249561233279004,non_infected
3564,5.904942821247502,non_infected
3573,7.273711019946497,non_infected
3580,7.720320094713572,non_infected
3587,9.13080346575504,non_infected
3588,7.074380445878408,infected
3593,9.352959177927998,infected
3596,7.866160765765923,non_infected
3598,9.017736410464897,non_infected
3602,5.691942633516544,non_infected
3609,7.848835096719312,non_infected
3614,8.328736894364821,non_infected
3616,7.5255449811587525,non_infected
3618,6.787091457409621,non_infected
3619,9.735172375012304,non_infected
3622,7.615241245229224,infected
3624,7.114651571623369,non_infected
3625,6.396001411699992,non_infected
3641,4.333052608860221,non_infected
3647,6.609416219367315,non_infected
3661,8.165860882280406,non_infected
3666,10.911398684718895,non_infected
3692,9.302257006531834,non_infected
3693,7.154355701688962,non_infected
3705,10.773295995768592,non_infected
3707,7.810095478661646,non_infected
3714,10.700967334871105,non_infected
3716,7.004161901426203,infected
3718,6.4051378429022945,infected
3721,7.478598248391046,non_infected
3734,7.735073287031896,non_infected
3736,7.171960598522734,non_infected
3758,3.5664354563798537,infected
3761,8.494199204589355,non_infected
3771,5.244358693549442,non_infected
3772,6.199056930081237,non_infected
3778,4.7897082287711035,non_infected
3783,7.950489725416276,non_infected
3785,6.866033292707061,non_infected
3788,3.8149473802524896,non_infected
3797,9.377192269613749,non_infected
3804,5.497267626318244,non_infected
3814,5.897947048806379,non_infected
3819,8.19182165444489,non_infected
3821,8.544790517417248,non_infected
3830,9.028186982134933,non_infected
3831,5.3346946936875,non_infected
3838,4.531069426275696,non_infected
3846,9.878626428878372,non_infected
3869,7.718060070498822,non_infected
3898,7.616182799183828,non_infected
3911,7.336806251379602,non_infected
3939,4.322717588902948,non_infected
3967,5.397471311293073,non_infected
3974,7.983136629498663,infected
3979,8.38269824458215,non_infected
3985,9.1479087672596,non_infected
3986,5.859087907423207,non_infected
3990,7.609243604911425,non_infected
3992,7.476793261501788,non_infected
3993,9.810725940933846,non_infected
3994,5.420438299116805,non_infected
3995,7.830257831872097,infected
3997,6.587972968557927,non_infected
3999,7.225896606177237,non_infected
4008,8.920932783231155,non_infected
4013,7.748424371358461,non_infected
4032,7.977949193611972,non_infected
4035,6.142720458591173,non_infected
4036,5.936101627469622,non_infected
4038,8.80447022805093,non_infected
4040,6.1305744010572525,non_infected
4043,8.23642679390345,non_infected
4054,4.922269460148283,infected
4062,10.234352268032612,non_infected
4067,9.460116068389398,non_infected
4068,7.125525209426552,non_infected
4102,10.409540554226064,infected
4114,6.414825577597388,non_infected
4122,6.454340208709983,non_infected
4126,5.015816385214928,non_infected
4135,8.395032568474818,non_infected
4141,7.179578703632882,infected
4146,5.425494392505535,non_infected
4154,9.530208999718567,non_infected
4161,5.294802497666323,non_infected
4203,4.612182747545264,non_infected
4204,7.407664935826313,non_infected
4205,7.255166155600331,non_infected
4210,6.056357809361475,non_infected
4215,6.676167272880618,non_infected
4216,7.786339231428042,non_infected
4218,5.067498408927702,infected
4237,5.489149762026314,infected
4238,7.930913577458975,non_infected
4243,9.011264959102514,non_infected
4245,7.631625351064936,non_infected
4251,9.943520747931538,non_infected
4253,7.065899474546411,non_infected
4266,7.609417321185548,non_infected
4282,7.430112252878163,non_infected
4284,8.341555250709918,non_infected
4291,7.282262260139435,non_infected
4306,6.067624143485112,non_infected
4313,8.211481942433402,non_infected
4320,7.049540021255974,non_infected
4326,10.516927212023575,infected
4328,8.97767973138931,non_infected
4329,8.7958985321631,non_infected
4331,8.459433188604473,non_infected
4335,4.973401546936738,non_infected
4338,7.9101145605277985,infected
4342,9.02030962488455,non_infected
4347,7.49930528985715,non_infected
4350,10.594628870492327,non_infected
4354,7.049632156193753,non_infected
4356,7.957753459999845,non_infected
4357,5.926555107416583,non_infected
4372,7.265318272306829,non_infected
4373,8.74854292817762,non_infected
4375,6.268238372114535,infected
4380,6.777077337722965,non_infected
4398,6.796477037511116,non_infected
4403,7.465846671602336,infected
4405,8.743227156971438,non_infected
4407,7.475043909206712,non_infected
4408,8.80566321239364,non_infected
4409,9.156294939291287,non_infected
4418,9.079894553757352,non_infected
4419,7.833186313116852,non_infected
4421,6.149889178763537,non_infected
4427,8.33487488293138,non_infected
4431,7.483869827087139,non_infected
4434,12.134480193605922,non_infected
4439,9.335857982394362,non_infected
4480,8.193863247937767,non_infected
4488,7.203090607990268,infected
4528,6.111450390788463,non_infected
4542,7.8608667235055245,non_infected
4548,7.8306770351342925,non_infected
4581,6.9297809513128765,non_infected
4584,5.801714240278418,non_infected
4595,7.217098057580041,non_infected
4607,7.128826354639094,non_infected
4609,6.655147881302814,infected
4624,7.040293053181224,non_infected
4625,5.345037026524158,infected
4640,7.654475220782809,infected
4646,9.021340905259526,non_infected
4648,7.639440881807526,non_infected
4652,6.850167475820172,non_infected
4653,8.949854127006917,non_infected
4663,7.528937101555415,non_infected
4666,8.685070657020747,non_infected
4667,6.799993528201094,non_infected
4671,5.408765787379692,non_infected
4677,4.418742943936106,non_infected
4679,8.438679255521443,non_infected
4700,4.77478678750685,non_infected
4708,7.27347526927251,non_infected
4714,4.461706993868951,non_infected
4724,6.876805898242559,non_infected
4727,9.131829536966594,non_infected
4730,9.51790515045467,non_infected
4734,8.729946484097239,non_infected
4737,7.198356925850799,non_infected
4750,4.920100116480176,non_infected
4759,7.478984081076358,non_infected
4773,8.198307230372516,non_infected
4779,10.210800694181117,non_infected
4788,9.872577433771578,non_infected
4798,8.86102866500181,non_infected
4799,6.202897173689609,non_infected
4806,8.5084680800665,non_infected
4819,7.7944637301637645,non_infected
4825,6.342985568851669,non_infected
4840,5.981858499834996,non_infected
4842,8.911243685645033,infected
4849,7.113742321801464,non_infected
4857,8.807221653463591,infected
4868,7.509452144396883,non_infected
4877,7.911449346212313,non_infected
4880,4.916947077263689,non_infected
4881,10.259573446939454,non_infected
4889,9.094929735316315,non_infected
4891,6.461389973688291,non_infected
4895,10.88375437500865,non_infected
4897,7.78427539408689,non_infected
4903,7.632435233294577,non_infected
4908,9.119552714349677,non_infected
4918,5.5593527507058145,non_infected
4940,8.611722878340874,non_infected
4960,6.385386701213674,non_infected
4962,9.264084480465444,infected
4965,6.089056891231591,non_infected
4975,8.375957086501291,non_infected
4980,6.361618467436144,non_infected
4981,8.196909166907492,non_infected
4983,10.121764934188846,non_infected
4989,6.043317166414579,non_infected
4993,10.563000772146074,non_infected
4998,7.476448735523641,non_infected
5008,6.626399694671251,non_infected
5024,8.694549872454912,non_infected
5030,6.54713737678106,non_infected
5032,6.290343836495762,infected
5042,7.765096314821359,non_infected
5053,6.171805253135421,infected
5058,8.460196974471145,non_infected
5064,9.864283702284647,infected
5068,5.804659689682923,non_infected
5072,7.075242449720604,non_infected
5094,9.998772776984762,non_infected
5096,5.9338164162171285,non_infected
5103,6.030619686628543,non_infected
5111,6.719288263925213,non_infected
5124,7.5658183383705095,non_infected
5125,9.369546749614397,non_infected
5126,6.025287977866041,non_infected
5130,5.182740333676755,non_infected
5133,5.777869259444226,non_infected
5142,7.677322001344047,non_infected
5166,7.007772186973618,non_infected
5170,5.2149920191534,non_infected
5175,7.903637250955867,non_infected
5177,10.899567507512662,infected
5179,9.30396422669244,non_infected
