dataset,arch,mode,lambda,track_id,y_cls,oof_prob,y_reg,oof_reg_min
A2+A3,dual_branch,multitask,3.0,1191,0,0.9992436170578003,1290.04296875,-2287.513671875
A2+A3,dual_branch,multitask,3.0,1200,1,0.9966949224472046,510.0169677734375,-1431.7432861328125
A2+A3,dual_branch,multitask,3.0,1203,0,0.7016718983650208,2640.087890625,1263.1962890625
A2+A3,dual_branch,multitask,3.0,1204,0,0.9965370893478394,2730.0908203125,-1425.3048095703125
A2+A3,dual_branch,multitask,3.0,1216,0,0.8810755014419556,2430.080810546875,588.9627685546875
A2+A3,dual_branch,multitask,3.0,1231,1,0.9977849125862122,315.010498046875,-1683.0665283203125
A2+A3,dual_branch,multitask,3.0,1243,1,0.9194530844688416,915.0304565429688,326.427490234375
A2+A3,dual_branch,multitask,3.0,1249,0,0.4993448555469513,2580.0859375,1699.30810546875
A2+A3,dual_branch,multitask,3.0,1271,0,0.9990334510803223,2520.083984375,-2144.2421875
A2+A3,dual_branch,multitask,3.0,1284,1,0.5574047565460205,375.0124816894531,1809.4681396484375
A2+A3,dual_branch,multitask,3.0,1288,0,0.49405184388160706,3120.10400390625,1766.1602783203125
A2+A3,dual_branch,multitask,3.0,1298,0,0.6741182804107666,3240.10791015625,1352.4271240234375
A2+A3,dual_branch,multitask,3.0,1299,0,0.5627356171607971,1455.0484619140625,1724.1759033203125
A2+A3,dual_branch,multitask,3.0,1396,0,0.5504447817802429,1905.0634765625,1889.8563232421875
A2+A3,dual_branch,multitask,3.0,1414,1,0.9006619453430176,150.00498962402344,492.4346923828125
A2+A3,dual_branch,multitask,3.0,1424,0,0.5504968166351318,1290.04296875,1889.9129638671875
A2+A3,dual_branch,multitask,3.0,1472,0,0.6872023344039917,1215.0404052734375,1310.459716796875
A2+A3,dual_branch,multitask,3.0,1475,0,0.7026891112327576,3045.101318359375,1259.4373779296875
A2+A3,dual_branch,multitask,3.0,1498,0,0.5766057372093201,2520.083984375,1537.0435791015625
A2+A3,dual_branch,multitask,3.0,1508,1,0.49697983264923096,300.0099792480469,1706.91162109375
A2+A3,dual_branch,multitask,3.0,1510,0,0.5581671595573425,1260.0419921875,1795.59326171875
A2+A3,dual_branch,multitask,3.0,1515,0,0.9957692623138428,1470.0489501953125,-1305.0421142578125
A2+A3,dual_branch,multitask,3.0,1518,0,0.5675672888755798,1980.06591796875,1695.186279296875
A2+A3,dual_branch,multitask,3.0,1591,1,0.5636856555938721,630.02099609375,1721.70849609375
A2+A3,dual_branch,multitask,3.0,1599,0,0.9027248024940491,1890.06298828125,452.6790771484375
A2+A3,dual_branch,multitask,3.0,1602,0,0.9956976175308228,2220.073974609375,-1299.3358154296875
A2+A3,dual_branch,multitask,3.0,1604,0,0.551343560218811,2160.072021484375,1881.2064208984375
A2+A3,dual_branch,multitask,3.0,1645,0,0.4962131381034851,2280.075927734375,1810.943603515625
A2+A3,dual_branch,multitask,3.0,1662,0,0.5822147130966187,1530.0509033203125,1461.777099609375
A2+A3,dual_branch,multitask,3.0,1696,1,0.49445125460624695,840.0279541015625,1791.469970703125
A2+A3,dual_branch,multitask,3.0,1705,0,0.9029874205589294,1275.04248046875,471.8392333984375
A2+A3,dual_branch,multitask,3.0,1719,0,0.5511166453361511,3030.100830078125,1879.6875
A2+A3,dual_branch,multitask,3.0,1726,0,0.998119056224823,2640.087890625,-1758.4796142578125
A2+A3,dual_branch,multitask,3.0,1748,0,0.8302165865898132,1380.0458984375,877.0888671875
A2+A3,dual_branch,multitask,3.0,1775,0,0.648430585861206,1680.055908203125,1432.342529296875
A2+A3,dual_branch,multitask,3.0,1783,0,0.8651210069656372,2295.076416015625,691.2529296875
A2+A3,dual_branch,multitask,3.0,1792,1,0.996816098690033,1005.033447265625,-1469.5594482421875
A2+A3,dual_branch,multitask,3.0,1810,0,0.5201467871665955,1635.054443359375,1613.640869140625
A2+A3,dual_branch,multitask,3.0,1816,1,0.7270370125770569,810.0269775390625,1176.6334228515625
A2+A3,dual_branch,multitask,3.0,1818,0,0.9962854385375977,2655.08837890625,-1364.2947998046875
A2+A3,dual_branch,multitask,3.0,1822,1,0.49544790387153625,825.0274658203125,1768.143310546875
A2+A3,dual_branch,multitask,3.0,1846,0,0.5655925273895264,2850.094970703125,1681.5863037109375
A2+A3,dual_branch,multitask,3.0,1889,0,0.4978782832622528,2430.080810546875,1733.404052734375
A2+A3,dual_branch,multitask,3.0,1892,0,0.9934304356575012,2100.06982421875,-1053.7679443359375
A2+A3,dual_branch,multitask,3.0,1915,0,0.8857982754707336,1350.044921875,555.212890625
A2+A3,dual_branch,multitask,3.0,1945,1,0.9035583734512329,615.0205078125,448.1781005859375
A2+A3,dual_branch,multitask,3.0,1963,0,0.4933524429798126,1170.0389404296875,1780.7266845703125
A2+A3,dual_branch,multitask,3.0,1988,0,0.5731787085533142,1995.06640625,1593.2091064453125
A2+A3,dual_branch,multitask,3.0,2000,0,0.6839840412139893,2340.077880859375,1321.3505859375
A2+A3,dual_branch,multitask,3.0,2027,0,0.5598795413970947,2040.06787109375,1767.096923828125
A2+A3,dual_branch,multitask,3.0,2038,1,0.6798818111419678,540.0180053710938,1334.311279296875
A2+A3,dual_branch,multitask,3.0,2041,0,0.5631343722343445,3045.101318359375,1724.235595703125
A2+A3,dual_branch,multitask,3.0,2045,0,0.8659194707870483,2205.073486328125,696.0281982421875
A2+A3,dual_branch,multitask,3.0,2087,0,0.5545598864555359,2475.08251953125,1849.2098388671875
A2+A3,dual_branch,multitask,3.0,2113,0,0.6895380020141602,1170.0389404296875,1303.5284423828125
A2+A3,dual_branch,multitask,3.0,2146,0,0.6997257471084595,2010.06689453125,1269.6217041015625
A2+A3,dual_branch,multitask,3.0,2160,0,0.4913748502731323,2460.08203125,1741.844482421875
A2+A3,dual_branch,multitask,3.0,2167,0,0.6905813813209534,1350.044921875,1299.353515625
A2+A3,dual_branch,multitask,3.0,2187,0,0.9468173980712891,2370.078857421875,52.4190673828125
A2+A3,dual_branch,multitask,3.0,2192,0,0.5601806044578552,1470.0489501953125,1791.4671630859375
A2+A3,dual_branch,multitask,3.0,2201,0,0.8818609714508057,1305.04345703125,587.923095703125
A2+A3,dual_branch,multitask,3.0,2229,0,0.9400246739387512,1395.0465087890625,135.5279541015625
A2+A3,dual_branch,multitask,3.0,2284,0,0.9877018332481384,2130.071044921875,-688.6541748046875
A2+A3,dual_branch,multitask,3.0,2299,0,0.561058521270752,2085.0693359375,1767.3094482421875
A2+A3,dual_branch,multitask,3.0,2302,0,0.5130580067634583,2070.06884765625,1627.4400634765625
A2+A3,dual_branch,multitask,3.0,2321,0,0.5643267631530762,2355.078369140625,1713.9169921875
A2+A3,dual_branch,multitask,3.0,2333,0,0.6661689281463623,3075.102294921875,1378.684814453125
A2+A3,dual_branch,multitask,3.0,2339,0,0.558954656124115,1830.0609130859375,1800.529052734375
A2+A3,dual_branch,multitask,3.0,2355,0,0.5612382292747498,1200.0399169921875,1758.631103515625
A2+A3,dual_branch,multitask,3.0,2382,0,0.9961750507354736,1545.0513916015625,-1345.5616455078125
A2+A3,dual_branch,multitask,3.0,2420,1,0.8810365200042725,855.0284423828125,610.255615234375
A2+A3,dual_branch,multitask,3.0,2434,0,0.563549280166626,1515.0504150390625,1731.103271484375
A2+A3,dual_branch,multitask,3.0,2459,1,0.558916449546814,915.0304565429688,1784.2685546875
A2+A3,dual_branch,multitask,3.0,2473,0,0.8803347945213318,1395.0465087890625,590.7078857421875
A2+A3,dual_branch,multitask,3.0,2502,0,0.6546229124069214,3000.099853515625,1413.3758544921875
A2+A3,dual_branch,multitask,3.0,2528,0,0.5553796887397766,2880.095947265625,1838.3836669921875
A2+A3,dual_branch,multitask,3.0,2543,0,0.5311568975448608,1215.0404052734375,1567.128173828125
A2+A3,dual_branch,multitask,3.0,2565,0,0.9962465167045593,2250.074951171875,-1357.5086669921875
A2+A3,dual_branch,multitask,3.0,2570,0,0.8328357934951782,2970.098876953125,867.3624877929688
A2+A3,dual_branch,multitask,3.0,2571,0,0.5546371340751648,2400.079833984375,1849.739501953125
A2+A3,dual_branch,multitask,3.0,2591,0,0.8986998200416565,2355.078369140625,481.4061279296875
A2+A3,dual_branch,multitask,3.0,2593,0,0.8814666867256165,1335.04443359375,587.4632568359375
A2+A3,dual_branch,multitask,3.0,2604,0,0.5508251190185547,3060.101806640625,1886.0479736328125
A2+A3,dual_branch,multitask,3.0,2621,0,0.5508924722671509,1395.0465087890625,1885.2510986328125
A2+A3,dual_branch,multitask,3.0,2629,0,0.7447047829627991,1350.044921875,1113.4486083984375
A2+A3,dual_branch,multitask,3.0,2692,0,0.5520689487457275,1590.052978515625,1871.75
A2+A3,dual_branch,multitask,3.0,2698,0,0.5468257665634155,2295.076416015625,1426.868408203125
A2+A3,dual_branch,multitask,3.0,2758,0,0.5631911158561707,1740.0579833984375,1733.72216796875
A2+A3,dual_branch,multitask,3.0,2787,0,0.49286410212516785,3045.101318359375,1780.0811767578125
A2+A3,dual_branch,multitask,3.0,2788,0,0.5662657618522644,1905.0634765625,1690.9248046875
A2+A3,dual_branch,multitask,3.0,2792,0,0.5806904435157776,1905.0634765625,1317.3701171875
A2+A3,dual_branch,multitask,3.0,2958,1,0.7084915637969971,585.0194702148438,1216.3447265625
A2+A3,dual_branch,multitask,3.0,3031,0,0.4981435537338257,1980.06591796875,1710.69970703125
A2+A3,dual_branch,multitask,3.0,3032,1,0.5217811465263367,930.0309448242188,1554.9423828125
A2+A3,dual_branch,multitask,3.0,3085,1,0.5613315105438232,855.0284423828125,1760.471923828125
A2+A3,dual_branch,multitask,3.0,3100,1,0.9972272515296936,540.0180053710938,-1531.9510498046875
A2+A3,dual_branch,multitask,3.0,3109,0,0.8929222226142883,1905.0634765625,511.616943359375
A2+A3,dual_branch,multitask,3.0,3133,0,0.7491011023521423,1815.0604248046875,1098.608642578125
A2+A3,dual_branch,multitask,3.0,3135,1,0.5618832111358643,870.0289916992188,1747.19482421875
A2+A3,dual_branch,multitask,3.0,3174,1,0.9985482096672058,630.02099609375,-1906.3211669921875
A2+A3,dual_branch,multitask,3.0,3187,1,0.901995837688446,660.02197265625,458.321044921875
A2+A3,dual_branch,multitask,3.0,3308,1,0.49689656496047974,750.0249633789062,1729.4412841796875
A2+A3,dual_branch,multitask,3.0,3329,1,0.9546788334846497,405.01348876953125,-55.656982421875
A2+A3,dual_branch,multitask,3.0,3349,0,0.810189962387085,2265.075439453125,850.5712280273438
A2+A3,dual_branch,multitask,3.0,3365,1,0.5603137016296387,645.021484375,1771.72314453125
A2+A3,dual_branch,multitask,3.0,3370,0,0.9983464479446411,1245.04150390625,-1835.2110595703125
A2+A3,dual_branch,multitask,3.0,3375,0,0.5031180381774902,2370.078857421875,1692.267333984375
A2+A3,dual_branch,multitask,3.0,3386,0,0.6652007102966309,1650.054931640625,1380.55615234375
A2+A3,dual_branch,multitask,3.0,3388,1,0.7738442420959473,525.0174560546875,1003.8038330078125
A2+A3,dual_branch,multitask,3.0,3457,1,0.8318955302238464,780.0260009765625,748.106201171875
A2+A3,dual_branch,multitask,3.0,3488,0,0.9981536269187927,2160.072021484375,-1789.4368896484375
A2+A3,dual_branch,multitask,3.0,3497,0,0.5451694130897522,2160.072021484375,1458.6204833984375
A2+A3,dual_branch,multitask,3.0,3612,1,0.5260501503944397,795.0264892578125,1593.9749755859375
A2+A3,dual_branch,multitask,3.0,3642,1,0.50445157289505,810.0269775390625,1682.551513671875
A2+A3,dual_branch,multitask,3.0,3671,0,0.9989936947822571,1710.056884765625,-2138.9541015625
A2+A3,dual_branch,multitask,3.0,3690,0,0.7130779027938843,2565.08544921875,1224.543701171875
A2+A3,dual_branch,multitask,3.0,3727,0,0.9120514988899231,1695.056396484375,387.59619140625
A2+A3,dual_branch,multitask,3.0,3751,0,0.5547502636909485,1200.0399169921875,1845.455810546875
A2+A3,dual_branch,multitask,3.0,3763,0,0.5713569521903992,1920.06396484375,1362.1240234375
A2+A3,dual_branch,multitask,3.0,3770,0,0.9965974688529968,1935.064453125,-1416.2513427734375
A2+A3,dual_branch,multitask,3.0,3814,0,0.5519598126411438,2190.072998046875,1870.931396484375
A2+A3,dual_branch,multitask,3.0,3823,0,0.7465407252311707,1440.0479736328125,1106.64794921875
A2+A3,dual_branch,multitask,3.0,3845,0,0.7170278429985046,1965.0654296875,1212.00927734375
A2+A3,dual_branch,multitask,3.0,3847,0,0.6543321013450623,1410.0469970703125,1414.312255859375
A2+A3,dual_branch,multitask,3.0,3859,1,0.6137920618057251,465.0154724121094,1166.59423828125
A2+A3,dual_branch,multitask,3.0,3865,1,0.8869379162788391,570.0189819335938,555.3221435546875
A2+A3,dual_branch,multitask,3.0,3996,0,0.921773374080658,1095.0364990234375,303.6146240234375
A2+A3,dual_branch,multitask,3.0,3997,1,0.5232368111610413,615.0205078125,1567.9947509765625
A2+A3,dual_branch,multitask,3.0,4008,1,0.6075970530509949,330.010986328125,1035.60595703125
A2+A3,dual_branch,multitask,3.0,4029,1,0.692417323589325,660.02197265625,1293.5877685546875
A2+A3,dual_branch,multitask,3.0,4054,0,0.9982662796974182,1395.0465087890625,-1819.0618896484375
A2+A3,dual_branch,multitask,3.0,4083,1,0.9150856733322144,420.01397705078125,355.7291259765625
A2+A3,dual_branch,multitask,3.0,4126,0,0.9013043642044067,1155.0384521484375,475.1722412109375
A2+A3,dual_branch,multitask,3.0,4135,1,0.9188747406005859,465.0154724121094,321.5653076171875
A2+A3,dual_branch,multitask,3.0,4161,1,0.5789403319358826,375.0124816894531,1326.4503173828125
A2+A3,dual_branch,multitask,3.0,4169,0,0.7259088158607483,2280.075927734375,1180.36181640625
A2+A3,dual_branch,multitask,3.0,4172,0,0.4956852197647095,1320.0439453125,1766.1973876953125
A2+A3,dual_branch,multitask,3.0,4178,0,0.5001779794692993,1650.054931640625,1717.533203125
A2+A3,dual_branch,multitask,3.0,4240,0,0.8446311354637146,1725.0574951171875,793.2327880859375
A2+A3,dual_branch,multitask,3.0,4284,1,0.5959099531173706,360.0119934082031,1335.8118896484375
A2+A3,dual_branch,multitask,3.0,4286,1,0.9987543821334839,870.0289916992188,-2011.0877685546875
A2+A3,dual_branch,multitask,3.0,4290,0,0.5291722416877747,1425.0474853515625,1552.323486328125
A2+A3,dual_branch,multitask,3.0,4297,0,0.5168226957321167,1530.0509033203125,1596.928466796875
A2+A3,dual_branch,multitask,3.0,4310,0,0.4932669401168823,1980.06591796875,1771.831787109375
A2+A3,dual_branch,multitask,3.0,4357,1,0.49253085255622864,915.0304565429688,1771.01171875
A2+A3,dual_branch,multitask,3.0,4434,1,0.9053207635879517,1035.034423828125,436.6724853515625
A2+A3,dual_branch,multitask,3.0,4655,0,0.999030351638794,1305.04345703125,-2161.0830078125
A2+A3,dual_branch,multitask,3.0,4659,1,0.6936419010162354,285.0094909667969,1289.643310546875
A2+A3,dual_branch,multitask,3.0,27,0,0.653027355670929,2145.08203125,1418.51025390625
A2+A3,dual_branch,multitask,3.0,28,1,0.5516694188117981,915.0349731445312,1877.2845458984375
A2+A3,dual_branch,multitask,3.0,60,1,0.49540549516677856,855.03271484375,1749.2618408203125
A2+A3,dual_branch,multitask,3.0,67,0,0.8825021982192993,2550.097412109375,576.3240966796875
A2+A3,dual_branch,multitask,3.0,69,0,0.4949774146080017,1725.06591796875,1803.2679443359375
A2+A3,dual_branch,multitask,3.0,73,0,0.49580147862434387,1635.0625,1768.2852783203125
A2+A3,dual_branch,multitask,3.0,74,0,0.6673816442489624,1845.070556640625,1374.106201171875
A2+A3,dual_branch,multitask,3.0,96,1,0.5503726005554199,450.0172119140625,1890.3564453125
A2+A3,dual_branch,multitask,3.0,106,1,0.5578802227973938,360.0137634277344,1808.3388671875
A2+A3,dual_branch,multitask,3.0,113,0,0.7106286287307739,1140.0435791015625,1233.959716796875
A2+A3,dual_branch,multitask,3.0,123,0,0.6818399429321289,2310.08837890625,1327.7305908203125
A2+A3,dual_branch,multitask,3.0,139,0,0.8782194256782532,1155.044189453125,605.5098876953125
A2+A3,dual_branch,multitask,3.0,143,0,0.5504215955734253,1320.050537109375,1887.800048828125
A2+A3,dual_branch,multitask,3.0,144,1,0.4947334825992584,510.0195007324219,1802.6707763671875
A2+A3,dual_branch,multitask,3.0,153,0,0.9953737854957581,1335.051025390625,-1256.1627197265625
A2+A3,dual_branch,multitask,3.0,160,1,0.5592909455299377,390.0149230957031,1786.8148193359375
A2+A3,dual_branch,multitask,3.0,174,0,0.6330587267875671,3060.116943359375,1478.7265625
A2+A3,dual_branch,multitask,3.0,215,0,0.6750723123550415,1785.0682373046875,1349.59326171875
A2+A3,dual_branch,multitask,3.0,219,0,0.4957718253135681,2355.090087890625,1763.9935302734375
A2+A3,dual_branch,multitask,3.0,221,0,0.8646571636199951,2250.0859375,680.328125
A2+A3,dual_branch,multitask,3.0,230,0,0.8798603415489197,2625.100341796875,594.2022705078125
A2+A3,dual_branch,multitask,3.0,267,0,0.8712575435638428,1980.07568359375,645.063232421875
A2+A3,dual_branch,multitask,3.0,278,0,0.9973847270011902,2010.076904296875,-1571.1827392578125
A2+A3,dual_branch,multitask,3.0,283,1,0.8709778189659119,795.0303955078125,646.370361328125
A2+A3,dual_branch,multitask,3.0,326,0,0.6821425557136536,1680.064208984375,1327.152099609375
A2+A3,dual_branch,multitask,3.0,327,0,0.888023853302002,1845.070556640625,546.9677734375
A2+A3,dual_branch,multitask,3.0,328,0,0.8662859201431274,1665.063720703125,672.4832763671875
A2+A3,dual_branch,multitask,3.0,347,0,0.8794131875038147,2850.10888671875,597.608154296875
A2+A3,dual_branch,multitask,3.0,356,0,0.8635035753250122,2070.0791015625,686.33056640625
A2+A3,dual_branch,multitask,3.0,360,0,0.568379819393158,1620.06201171875,1654.6025390625
A2+A3,dual_branch,multitask,3.0,361,0,0.992393970489502,1680.064208984375,-967.6527099609375
A2+A3,dual_branch,multitask,3.0,363,0,0.5549070239067078,1635.0625,1848.521240234375
A2+A3,dual_branch,multitask,3.0,375,0,0.6585125923156738,3480.133056640625,1401.5601806640625
A2+A3,dual_branch,multitask,3.0,383,0,0.4947853088378906,1725.06591796875,1798.067138671875
A2+A3,dual_branch,multitask,3.0,384,1,0.5509299635887146,900.034423828125,1890.15966796875
A2+A3,dual_branch,multitask,3.0,401,0,0.9984810948371887,2445.093505859375,-1886.5623779296875
A2+A3,dual_branch,multitask,3.0,418,0,0.9964358806610107,1920.073486328125,-1398.6966552734375
A2+A3,dual_branch,multitask,3.0,432,0,0.8988474607467651,1530.0584716796875,477.0218505859375
A2+A3,dual_branch,multitask,3.0,467,0,0.8364279866218567,3420.130859375,814.5789184570312
A2+A3,dual_branch,multitask,3.0,503,0,0.5510348677635193,1335.051025390625,1883.0201416015625
A2+A3,dual_branch,multitask,3.0,504,0,0.8817223906517029,2445.093505859375,583.647705078125
A2+A3,dual_branch,multitask,3.0,509,0,0.8395608067512512,2670.10205078125,806.5516357421875
A2+A3,dual_branch,multitask,3.0,514,0,0.4951002299785614,3000.11474609375,1734.436767578125
A2+A3,dual_branch,multitask,3.0,536,0,0.4954204559326172,2070.0791015625,1795.077880859375
A2+A3,dual_branch,multitask,3.0,538,1,0.9193199872970581,990.037841796875,316.9720458984375
A2+A3,dual_branch,multitask,3.0,541,0,0.8985703587532043,1110.04248046875,477.651123046875
A2+A3,dual_branch,multitask,3.0,544,0,0.8690415024757385,2925.11181640625,658.5771484375
A2+A3,dual_branch,multitask,3.0,549,0,0.9983997941017151,1830.0699462890625,-1870.0142822265625
A2+A3,dual_branch,multitask,3.0,551,0,0.49737468361854553,1410.053955078125,1720.373779296875
A2+A3,dual_branch,multitask,3.0,573,0,0.49501246213912964,3165.12109375,1758.1724853515625
A2+A3,dual_branch,multitask,3.0,581,0,0.5575816035270691,3150.120361328125,1812.046630859375
A2+A3,dual_branch,multitask,3.0,590,0,0.999226450920105,2925.11181640625,-2270.2314453125
A2+A3,dual_branch,multitask,3.0,593,0,0.6913629174232483,2460.093994140625,1297.1885986328125
A2+A3,dual_branch,multitask,3.0,601,0,0.8754618167877197,1455.0556640625,619.099853515625
A2+A3,dual_branch,multitask,3.0,628,0,0.4945576786994934,1365.05224609375,1779.55810546875
A2+A3,dual_branch,multitask,3.0,645,0,0.8776654601097107,1545.05908203125,609.3868408203125
A2+A3,dual_branch,multitask,3.0,659,0,0.4966111183166504,2610.099853515625,1719.6099853515625
A2+A3,dual_branch,multitask,3.0,662,0,0.9982112646102905,1425.0545654296875,-1785.9451904296875
A2+A3,dual_branch,multitask,3.0,667,1,0.4998473525047302,660.0252685546875,1712.5406494140625
A2+A3,dual_branch,multitask,3.0,680,0,0.9072325825691223,3630.138916015625,415.05908203125
A2+A3,dual_branch,multitask,3.0,694,0,0.49553871154785156,3075.11767578125,1779.8369140625
A2+A3,dual_branch,multitask,3.0,708,1,0.997197151184082,1065.040771484375,-1527.3306884765625
A2+A3,dual_branch,multitask,3.0,714,1,0.8867977857589722,1005.0384521484375,554.4866943359375
A2+A3,dual_branch,multitask,3.0,717,0,0.9990577101707458,1605.0614013671875,-2154.216796875
A2+A3,dual_branch,multitask,3.0,726,0,0.4946640431880951,1560.0596923828125,1770.656005859375
A2+A3,dual_branch,multitask,3.0,740,0,0.49990859627723694,2115.080810546875,1702.1839599609375
A2+A3,dual_branch,multitask,3.0,744,0,0.893333911895752,3435.13134765625,510.9747314453125
A2+A3,dual_branch,multitask,3.0,756,0,0.9958348274230957,1815.0694580078125,-1299.0572509765625
A2+A3,dual_branch,multitask,3.0,798,0,0.5139166116714478,2490.09521484375,1627.5506591796875
A2+A3,dual_branch,multitask,3.0,804,0,0.9990358352661133,2820.10791015625,-2148.89306640625
A2+A3,dual_branch,multitask,3.0,825,0,0.5033964514732361,1755.067138671875,1684.07470703125
A2+A3,dual_branch,multitask,3.0,836,0,0.6206182837486267,3390.129638671875,1515.767578125
A2+A3,dual_branch,multitask,3.0,838,0,0.6888470649719238,2865.109619140625,1297.930419921875
A2+A3,dual_branch,multitask,3.0,854,0,0.891278862953186,2790.106689453125,522.0247802734375
A2+A3,dual_branch,multitask,3.0,856,0,0.9970266222953796,2700.103271484375,-1503.3939208984375
A2+A3,dual_branch,multitask,3.0,861,1,0.6952810883522034,375.01434326171875,1284.169189453125
A2+A3,dual_branch,multitask,3.0,870,0,0.8445673584938049,2895.11083984375,780.917724609375
A2+A3,dual_branch,multitask,3.0,874,0,0.9934942126274109,3180.12158203125,-1043.9920654296875
A2+A3,dual_branch,multitask,3.0,880,1,0.696224570274353,690.0263671875,1281.46923828125
A2+A3,dual_branch,multitask,3.0,881,0,0.894253671169281,1485.0567626953125,504.6387939453125
A2+A3,dual_branch,multitask,3.0,885,0,0.5504768490791321,2460.093994140625,1887.057861328125
A2+A3,dual_branch,multitask,3.0,891,0,0.8798126578330994,2310.08837890625,594.952880859375
A2+A3,dual_branch,multitask,3.0,893,0,0.5010638236999512,1350.0516357421875,1694.9775390625
A2+A3,dual_branch,multitask,3.0,896,0,0.9093554019927979,2595.099365234375,401.4383544921875
A2+A3,dual_branch,multitask,3.0,906,0,0.6767328381538391,3300.126220703125,1314.04931640625
A2+A3,dual_branch,multitask,3.0,907,0,0.5505238771438599,1455.0556640625,1886.884033203125
A2+A3,dual_branch,multitask,3.0,915,0,0.6349233984947205,3465.132568359375,1446.980224609375
A2+A3,dual_branch,multitask,3.0,922,0,0.4958534240722656,1590.060791015625,1787.4390869140625
A2+A3,dual_branch,multitask,3.0,932,0,0.5512527227401733,2595.099365234375,1877.1253662109375
A2+A3,dual_branch,multitask,3.0,968,0,0.880187451839447,2040.0780029296875,591.7535400390625
A2+A3,dual_branch,multitask,3.0,973,1,0.8702766299247742,660.0252685546875,650.0855712890625
A2+A3,dual_branch,multitask,3.0,992,0,0.9979233145713806,3195.122314453125,-1699.2232666015625
A2+A3,dual_branch,multitask,3.0,1003,0,0.9982709884643555,2835.1083984375,-1811.5838623046875
A2+A3,dual_branch,multitask,3.0,1012,1,0.7104739546775818,300.011474609375,1233.69189453125
A2+A3,dual_branch,multitask,3.0,1015,0,0.8665013313293457,2130.08154296875,667.7552490234375
A2+A3,dual_branch,multitask,3.0,1024,0,0.998241662979126,2730.1044921875,-1798.4632568359375
A2+A3,dual_branch,multitask,3.0,1026,0,0.8693720102310181,2700.103271484375,669.2108154296875
A2+A3,dual_branch,multitask,3.0,1027,0,0.878320038318634,2310.08837890625,613.8055419921875
A2+A3,dual_branch,multitask,3.0,1029,1,0.9976335763931274,825.0315551757812,-1623.5164794921875
A2+A3,dual_branch,multitask,3.0,1038,0,0.9986193180084229,1575.060302734375,-1948.0614013671875
A2+A3,dual_branch,multitask,3.0,1044,0,0.9975003600120544,1935.073974609375,-1606.2784423828125
A2+A3,dual_branch,multitask,3.0,1089,0,0.5033433437347412,2385.09130859375,1681.910400390625
A2+A3,dual_branch,multitask,3.0,1093,0,0.6598325371742249,1320.050537109375,1397.3905029296875
A2+A3,dual_branch,multitask,3.0,1110,0,0.9971207976341248,1770.0677490234375,-1511.5430908203125
A2+A3,dual_branch,multitask,3.0,1133,0,0.9981574416160583,2475.0947265625,-1780.9671630859375
A2+A3,dual_branch,multitask,3.0,1141,0,0.9929291605949402,2505.095703125,-989.4542236328125
A2+A3,dual_branch,multitask,3.0,1144,0,0.4956466853618622,1545.05908203125,1772.3109130859375
A2+A3,dual_branch,multitask,3.0,1149,1,0.7167572975158691,1035.03955078125,1212.099609375
A2+A3,dual_branch,multitask,3.0,1166,0,0.9988889098167419,2190.083740234375,-2065.86376953125
A2+A3,dual_branch,multitask,3.0,1173,0,0.6881938576698303,1155.044189453125,1307.22509765625
A2+A3,dual_branch,multitask,3.0,1191,0,0.9122111797332764,1230.0469970703125,382.245361328125
A2+A3,dual_branch,multitask,3.0,1193,0,0.9953346848487854,2280.087158203125,-1240.4112548828125
A2+A3,dual_branch,multitask,3.0,1196,0,0.6709782481193542,1725.06591796875,1362.349853515625
A2+A3,dual_branch,multitask,3.0,1206,0,0.4884365200996399,1500.057373046875,1893.3291015625
A2+A3,dual_branch,multitask,3.0,1210,0,0.6525965332984924,1500.057373046875,1391.892333984375
A2+A3,dual_branch,multitask,3.0,1214,0,0.8889729976654053,3360.12841796875,541.34765625
A2+A3,dual_branch,multitask,3.0,1225,0,0.7106980681419373,2025.077392578125,1233.19970703125
A2+A3,dual_branch,multitask,3.0,1231,1,0.9972900152206421,525.0200805664062,-1549.1715087890625
A2+A3,dual_branch,multitask,3.0,1239,1,0.9883312582969666,585.0223999023438,-709.5780029296875
A2+A3,dual_branch,multitask,3.0,1240,0,0.4970693588256836,1455.0556640625,1753.160888671875
A2+A3,dual_branch,multitask,3.0,1242,1,0.5037032961845398,510.0195007324219,1684.3369140625
A2+A3,dual_branch,multitask,3.0,1257,1,0.7039371728897095,900.034423828125,1256.05322265625
A2+A3,dual_branch,multitask,3.0,1259,0,0.4952757954597473,2490.09521484375,1781.5294189453125
A2+A3,dual_branch,multitask,3.0,1265,0,0.9988532066345215,1110.04248046875,-2045.2039794921875
A2+A3,dual_branch,multitask,3.0,1302,0,0.7429047226905823,1770.0677490234375,1120.533447265625
A2+A3,dual_branch,multitask,3.0,1307,0,0.6728434562683105,1425.0545654296875,1356.6890869140625
A2+A3,dual_branch,multitask,3.0,1332,0,0.997329592704773,1290.04931640625,-1566.7701416015625
A2+A3,dual_branch,multitask,3.0,1339,0,0.4988267123699188,1890.072265625,1731.3114013671875
A2+A3,dual_branch,multitask,3.0,1397,1,0.7480682730674744,900.034423828125,1101.2813720703125
A2+A3,dual_branch,multitask,3.0,1425,0,0.9073716402053833,2640.10107421875,414.0189208984375
A2+A3,dual_branch,multitask,3.0,1461,0,0.553837239742279,2955.113037109375,1851.7103271484375
